Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Zach Merrett,12241,ES,ME,3,12,1,14,26,0,0,0,7,2,2,6,2,3,1,0,14,15,0,0,3,0,0,79,2019
Kobe Mutch,12621,ES,ME,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019
Darcy Parish,12406,ES,ME,3,16,4,8,24,1,3,0,3,2,6,7,2,1,1,0,14,10,0,3,0,4,1,84,2019
Jordan Ridley,12631,ES,ME,3,9,6,5,14,0,0,0,2,4,0,0,0,0,0,0,4,10,0,0,1,1,0,79,2019
Adam Saad,12330,ES,ME,3,7,2,8,15,0,0,0,2,4,0,1,6,0,3,0,7,9,0,0,3,2,0,85,2019
Dylan Shiel,12022,ES,ME,3,16,4,15,31,0,2,0,4,0,8,5,5,1,0,3,13,17,0,1,1,0,0,84,2019
Devon Smith,12029,ES,ME,3,12,4,3,15,2,0,0,9,0,7,2,2,2,1,0,7,10,0,1,1,1,1,76,2019
Jake Stringer,12167,ES,ME,3,9,3,1,10,4,1,0,6,0,1,1,2,2,2,0,4,5,1,2,0,0,1,86,2019
David Zaharakis,11729,ES,ME,3,19,4,12,31,1,0,0,4,4,5,7,2,5,1,2,16,15,0,0,1,2,2,89,2019
Aliir Aliir,12433,SY,CA,3,10,9,4,14,0,0,0,1,1,1,0,2,0,1,0,3,11,1,0,6,0,0,91,2019
Nick Blakey,12699,SY,CA,3,8,1,0,8,1,1,0,4,0,2,0,2,2,1,0,7,2,1,1,3,2,0,83,2019
Harry Cunningham,12015,SY,CA,3,12,5,8,20,0,0,0,3,4,3,2,2,1,2,0,5,17,0,0,2,0,1,82,2019
Jordan Dawson,12516,SY,CA,3,7,8,7,14,0,0,0,3,1,2,0,1,0,0,0,2,13,0,0,0,0,0,67,2019
Oliver Florent,12497,SY,CA,3,11,4,8,19,0,0,0,2,1,5,2,2,0,0,0,7,12,1,0,1,0,0,77,2019
Lance Franklin,4065,SY,CA,3,6,4,6,12,2,1,0,1,0,2,0,3,1,1,0,7,5,1,2,1,0,0,92,2019
Will Hayward,12509,SY,CA,3,4,3,1,5,2,0,0,0,0,0,0,3,0,2,0,3,1,2,2,0,0,0,44,2019
Isaac Heeney,12326,SY,CA,3,13,8,13,26,4,1,0,2,0,3,4,2,2,1,3,14,11,3,3,0,0,1,80,2019
George Hewett,12411,SY,CA,3,6,2,11,17,0,0,0,6,0,0,1,1,0,1,0,5,12,0,0,0,0,0,78,2019
Zak Jones,12288,SY,CA,3,16,6,15,31,0,1,0,3,4,6,7,5,0,2,0,14,16,0,1,2,0,1,93,2019
Josh Kennedy,11672,SY,CA,3,15,3,16,31,1,0,0,8,0,7,7,6,0,1,1,13,18,0,0,1,0,0,84,2019
Jake Lloyd,12268,SY,CA,3,20,9,12,32,0,0,0,2,8,1,0,1,1,0,0,5,22,0,0,2,0,1,90,2019
Tom McCartin,12627,SY,CA,3,8,3,6,14,0,0,0,6,3,1,0,0,3,0,0,7,7,1,0,3,0,0,81,2019
Jarrad McVeigh,3950,SY,CA,3,18,5,6,24,0,0,0,2,4,4,0,3,0,0,0,3,16,0,0,0,0,0,75,2019
Callum Mills,12413,SY,CA,3,14,6,14,28,0,0,0,2,4,0,0,3,0,0,0,10,17,1,0,5,0,0,92,2019
Tom Papley,12412,SY,CA,3,11,5,8,19,2,1,0,4,1,3,3,2,0,0,0,7,13,1,0,2,2,3,88,2019
Luke Parker,11953,SY,CA,3,9,1,9,18,1,0,0,6,0,0,5,4,2,4,0,9,9,0,1,0,0,0,93,2019
Dane Rampe,12140,SY,CA,3,13,5,7,20,0,0,0,3,8,3,1,3,0,2,0,9,11,1,0,6,2,0,94,2019
Sam Reid,11880,SY,CA,3,8,5,6,14,0,1,6,5,0,2,1,3,2,0,0,8,7,1,1,6,0,0,85,2019
Ben Ronke,12616,SY,CA,3,5,2,4,9,0,1,0,1,0,4,0,0,0,0,0,2,7,0,1,0,1,0,70,2019
Callum Sinclair,12158,SY,CA,3,10,8,6,16,1,0,40,3,0,3,5,5,2,2,0,9,9,2,1,1,1,1,86,2019
Jackson Thurlow,12185,SY,CA,3,12,4,7,19,0,0,0,3,4,2,0,3,0,0,0,4,12,0,0,2,0,1,77,2019
Levi Casboult,12114,CA,SY,3,11,6,1,12,0,1,5,0,0,7,1,1,0,1,0,7,4,3,1,1,0,1,86,2019
Patrick Cripps,12261,CA,SY,3,16,5,12,28,1,1,0,8,2,7,13,4,4,3,2,22,7,2,1,4,2,0,94,2019
Ed Curnow,11883,CA,SY,3,12,4,7,19,4,0,0,2,2,2,2,0,0,0,0,8,11,0,1,2,0,0,79,2019
Paddy Dow,12582,CA,SY,3,11,2,3,14,0,1,0,1,0,5,4,3,2,0,0,5,9,0,0,1,1,0,74,2019
Zac Fisher,12520,CA,SY,3,10,3,9,19,1,1,0,3,3,3,4,4,0,1,0,14,7,0,0,2,0,0,76,2019
Michael Gibbons,12685,CA,SY,3,3,3,1,4,0,0,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,76,2019
Liam Jones,11866,CA,SY,3,4,1,3,7,0,0,0,3,2,0,2,1,1,1,0,6,1,1,0,8,0,0,91,2019
Matthew Lobbe,11836,CA,SY,3,4,2,2,6,0,0,32,3,0,1,3,3,2,2,0,6,1,1,0,7,0,0,85,2019
Caleb Marchbank,12369,CA,SY,3,7,5,2,9,0,0,0,1,1,2,0,4,0,1,0,1,8,1,0,4,0,0,78,2019
Mitch McGovern,12404,CA,SY,3,4,3,1,5,1,1,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,42,2019
Harry McKay,12566,CA,SY,3,10,6,0,10,1,3,1,0,0,1,0,2,2,1,0,11,0,6,3,0,0,0,94,2019
Marc Murphy,4148,CA,SY,3,12,4,10,22,1,0,0,5,1,3,1,0,1,0,0,10,12,0,0,1,0,2,90,2019
Nic Newman,12508,CA,SY,3,15,5,5,20,0,0,0,3,7,1,0,4,2,0,0,5,12,0,0,0,1,0,84,2019
Lochie OBrien,12611,CA,SY,3,8,1,3,11,0,0,0,1,1,4,1,2,0,1,0,4,6,0,0,1,0,0,77,2019
Sam Petrevski-Seton,12487,CA,SY,3,10,4,8,18,0,0,0,5,2,2,4,1,2,0,0,8,10,0,0,1,0,1,79,2019
Lachie Plowman,12142,CA,SY,3,9,1,6,15,0,0,0,3,5,0,0,1,2,1,0,7,6,0,0,2,0,0,79,2019
Cameron Polson,12523,CA,SY,3,2,0,2,4,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,84,2019
Will Setterfield,12567,CA,SY,3,9,0,4,13,0,2,0,4,0,5,1,3,0,1,0,4,9,0,0,1,0,0,73,2019
Kade Simpson,1456,CA,SY,3,8,2,4,12,0,0,0,2,5,0,0,1,0,0,0,4,6,0,0,3,0,0,84,2019
Dale Thomas,4152,CA,SY,3,12,5,4,16,0,0,0,1,3,4,0,1,1,0,0,3,12,0,0,3,0,0,85,2019
Sam Walsh,12684,CA,SY,3,16,5,12,28,1,1,0,3,3,4,7,4,1,0,0,13,15,0,1,2,0,1,90,2019
Jacob Weitering,12402,CA,SY,3,7,3,4,11,0,0,0,2,1,1,0,2,0,2,0,3,7,0,0,9,0,0,100,2019
David Astbury,11828,RI,GW,3,11,6,5,16,0,0,0,0,4,0,0,0,1,0,0,5,10,0,0,3,0,0,90,2019
Noah Balta,12686,RI,GW,3,3,0,2,5,0,0,8,2,1,1,1,3,1,2,0,4,2,0,0,5,0,1,94,2019
Nathan Broad,12456,RI,GW,3,10,6,3,13,0,0,0,1,3,2,0,2,0,1,0,2,10,0,0,4,0,0,89,2019
Dan Butler,12490,RI,GW,3,8,0,2,10,0,0,0,0,1,2,0,2,0,0,0,4,4,0,0,2,0,0,88,2019
Jason Castagna,12431,RI,GW,3,11,3,8,19,0,2,0,3,1,3,0,3,1,0,0,5,12,0,1,3,1,0,85,2019
Trent Cotchin,11666,RI,GW,3,13,1,9,22,0,0,0,3,2,5,7,4,1,1,0,9,8,0,0,0,0,0,59,2019
Shane Edwards,11557,RI,GW,3,13,4,12,25,0,0,0,3,3,3,4,7,0,1,0,11,12,0,1,3,0,0,81,2019
Brandon Ellis,12034,RI,GW,3,15,8,6,21,0,0,0,1,4,2,0,4,0,1,0,6,15,0,0,1,0,0,87,2019
Ryan Garthwaite,12647,RI,GW,3,6,4,1,7,0,0,0,1,2,1,0,1,2,1,0,1,6,0,0,8,0,0,98,2019
Jack Graham,12576,RI,GW,3,10,2,7,17,0,0,0,5,3,2,2,4,0,1,0,8,9,1,0,0,0,0,86,2019
Jack Higgins,12609,RI,GW,3,13,4,8,21,1,0,0,1,2,5,2,4,0,0,0,8,13,1,0,3,0,2,91,2019
Kane Lambert,12333,RI,GW,3,17,11,17,34,1,0,0,5,3,6,4,3,1,1,0,13,21,0,1,0,1,2,89,2019
Tom Lynch,11948,RI,GW,3,8,3,1,9,4,1,0,1,0,0,0,3,2,0,0,4,6,1,3,3,0,0,97,2019
Oleg Markov,12459,RI,GW,3,9,5,11,20,0,0,0,2,1,1,0,3,1,0,0,6,14,0,0,3,0,0,87,2019
Dustin Martin,11794,RI,GW,3,8,4,7,15,0,2,0,6,0,4,3,4,1,3,0,6,8,2,0,2,2,0,78,2019
Kamdyn McIntosh,12317,RI,GW,3,13,6,6,19,0,1,2,3,3,5,1,6,1,1,0,9,11,0,1,4,1,0,83,2019
Toby Nankervis,12374,RI,GW,3,8,2,7,15,0,0,22,5,0,4,3,2,1,1,0,6,8,0,0,3,0,1,88,2019
Dion Prestia,11917,RI,GW,3,22,3,11,33,0,3,0,4,1,5,7,4,2,0,0,11,18,0,0,0,0,0,82,2019
Daniel Rioli,12403,RI,GW,3,9,1,4,13,3,0,0,3,0,2,0,1,5,0,0,6,8,0,0,2,0,0,75,2019
Jayden Short,12418,RI,GW,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2019
Sydney Stack,12708,RI,GW,3,11,8,6,17,1,0,0,3,3,1,0,1,2,0,0,6,11,1,1,3,0,0,70,2019
Nick Vlastuin,12174,RI,GW,3,9,5,5,14,0,0,0,7,2,1,0,3,2,2,0,9,4,2,1,3,0,0,96,2019
Matt Buntine,12082,GW,RI,3,2,0,7,9,0,0,0,4,0,3,0,1,0,0,0,4,5,0,0,3,0,1,89,2019
Jeremy Cameron,12017,GW,RI,3,18,9,12,30,7,5,0,0,1,5,0,4,1,2,3,9,19,1,7,3,0,0,89,2019
Stephen Coniglio,12028,GW,RI,3,17,2,15,32,0,1,0,5,2,3,7,3,0,0,0,11,19,0,1,0,0,0,88,2019
Brent Daniels,12656,GW,RI,3,7,0,9,16,1,0,0,4,0,3,0,2,1,1,0,8,10,0,0,2,0,3,74,2019
Phil Davis,11825,GW,RI,3,11,7,4,15,0,0,0,3,5,2,0,4,1,0,0,5,10,1,0,8,1,1,96,2019
Matt de Boer,11746,GW,RI,3,4,3,17,21,0,0,0,6,1,1,5,2,4,1,0,10,10,0,0,0,0,0,87,2019
Jeremy Finlayson,12553,GW,RI,3,12,5,3,15,5,1,0,2,0,3,0,2,2,1,0,8,7,2,2,2,0,0,84,2019
Nick Haynes,12091,GW,RI,3,14,6,6,20,0,0,0,1,3,3,1,5,0,1,1,4,17,0,0,5,0,0,86,2019
Harry Himmelberg,12462,GW,RI,3,9,4,10,19,1,0,0,1,0,3,1,3,0,1,0,6,13,0,2,9,1,1,86,2019
Jacob Hopper,12440,GW,RI,3,11,2,18,29,2,0,0,2,1,2,5,5,1,5,0,14,15,0,0,2,0,0,80,2019
Josh Kelly,12255,GW,RI,3,11,3,11,22,1,1,0,7,2,2,4,1,1,0,0,6,15,0,1,1,1,0,82,2019
Adam Kennedy,12031,GW,RI,3,13,7,6,19,0,0,0,1,3,3,0,1,0,0,0,3,16,0,0,0,1,1,84,2019
Daniel Lloyd,12532,GW,RI,3,8,3,5,13,0,1,0,4,0,2,2,3,0,1,0,4,8,0,0,1,0,0,80,2019
Shane Mumford,11656,GW,RI,3,0,2,14,14,0,0,31,6,0,0,3,4,2,2,0,7,7,0,0,2,0,1,83,2019
Sam Reid,11705,GW,RI,3,6,4,3,9,0,0,0,2,1,1,0,1,0,1,0,2,7,0,0,3,0,0,84,2019
Heath Shaw,4132,GW,RI,3,17,6,0,17,0,0,0,3,6,3,0,2,0,0,0,2,14,0,0,1,0,0,91,2019
Tom Sheridan,12137,GW,RI,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,11,2019
Tim Taranto,12504,GW,RI,3,17,1,13,30,2,0,0,6,1,3,5,3,2,0,0,13,14,0,0,1,1,0,84,2019
Sam Taylor,12644,GW,RI,3,3,3,8,11,0,0,0,2,4,0,0,0,0,0,0,5,5,0,0,11,0,0,81,2019
Adam Tomlinson,12027,GW,RI,3,13,5,3,16,0,0,5,1,1,4,1,7,0,4,0,7,9,0,0,5,0,0,94,2019
Lachie Whitfield,12143,GW,RI,3,23,12,19,42,0,0,0,4,6,8,2,5,3,0,2,8,35,0,0,4,0,3,88,2019
Zac Williams,12175,GW,RI,3,20,7,5,25,0,0,0,0,6,4,0,3,0,3,0,6,16,0,0,3,1,1,76,2019
Travis Boak,11583,PA,BL,3,14,5,21,35,2,0,0,4,0,2,7,6,0,3,0,15,19,0,1,4,0,0,85,2019
Riley Bonner,12483,PA,BL,3,15,2,1,16,0,0,0,2,5,4,0,5,0,2,0,4,8,0,0,2,0,0,82,2019
Ryan Burton,12477,PA,BL,3,15,5,6,21,0,0,0,1,7,6,1,0,0,0,0,5,11,0,0,3,0,1,76,2019
Zak Butters,12698,PA,BL,3,9,2,11,20,0,0,0,3,1,3,0,2,2,1,0,11,8,0,0,0,0,1,80,2019
Darcy Byrne-Jones,12422,PA,BL,3,15,6,3,18,0,0,0,7,1,4,2,4,1,0,0,6,11,0,0,2,0,0,86,2019
Tom Clurey,12238,PA,BL,3,9,5,0,9,0,0,0,1,0,3,0,0,0,0,0,3,6,2,0,5,0,1,85,2019
Willem Drew,12695,PA,BL,3,6,1,3,9,0,0,0,6,0,2,3,4,0,1,0,5,4,0,0,0,0,0,86,2019
Xavier Duursma,12696,PA,BL,3,5,3,11,16,0,0,0,3,0,2,1,3,1,3,0,7,8,0,0,1,0,1,90,2019
Brad Ebert,11639,PA,BL,3,8,3,6,14,0,2,0,4,0,4,1,1,1,1,0,8,7,1,1,5,0,1,78,2019
Robbie Gray,11578,PA,BL,3,8,2,13,21,2,3,0,1,0,2,4,3,3,0,0,13,8,0,1,1,0,2,84,2019
Sam Gray,12262,PA,BL,3,4,2,6,10,0,0,0,3,1,3,2,1,2,0,0,7,4,0,0,0,0,1,80,2019
Dan Houston,12495,PA,BL,3,11,5,5,16,0,1,0,3,4,1,1,2,0,0,0,7,7,0,0,5,0,0,89,2019
Dougal Howard,12420,PA,BL,3,5,2,3,8,0,0,0,1,3,2,0,2,0,0,0,2,6,0,0,13,0,0,87,2019
Tom Jonas,12002,PA,BL,3,10,4,5,15,0,0,0,1,5,0,0,2,1,1,0,6,7,1,0,8,0,0,95,2019
Scott Lycett,11994,PA,BL,3,6,1,9,15,0,0,19,2,1,0,3,5,0,3,0,8,5,0,0,2,0,0,86,2019
Steven Motlop,11818,PA,BL,3,7,2,7,14,0,0,0,4,2,1,0,3,2,2,0,5,9,0,0,0,0,1,71,2019
Sam Powell-Pepper,12494,PA,BL,3,18,3,11,29,0,0,0,4,2,11,7,2,3,1,0,12,19,0,0,1,2,0,87,2019
Tom Rockliff,11787,PA,BL,3,8,0,7,15,0,0,0,1,1,2,4,3,1,0,0,8,7,0,0,0,0,0,45,2019
Connor Rozee,12697,PA,BL,3,17,7,4,21,5,2,0,2,0,3,0,2,1,0,1,11,9,2,3,1,0,0,82,2019
Paddy Ryder,4144,PA,BL,3,6,3,4,10,3,0,24,2,0,1,4,4,2,2,0,8,4,1,3,8,0,0,83,2019
Justin Westhoff,11579,PA,BL,3,9,3,6,15,0,1,0,1,2,2,0,3,2,0,0,5,10,0,0,2,0,0,87,2019
Ollie Wines,12150,PA,BL,3,10,1,9,19,1,0,0,3,1,3,7,4,0,1,0,9,12,0,0,2,0,0,76,2019
Harris Andrews,12340,BL,PA,3,3,3,5,8,0,0,0,1,1,1,0,2,0,1,0,3,5,1,0,6,0,0,95,2019
Zac Bailey,12610,BL,PA,3,10,2,1,11,0,0,0,0,3,1,1,6,1,3,0,5,8,0,0,3,0,0,68,2019
Ryan Bastinac,11811,BL,PA,3,7,4,2,9,0,0,0,2,2,1,0,2,1,1,0,3,6,0,0,1,0,0,72,2019
Jarrod Berry,12519,BL,PA,3,10,3,8,18,0,0,0,5,1,4,1,1,1,0,0,6,12,0,0,1,0,0,82,2019
Charlie Cameron,12277,BL,PA,3,6,1,4,10,1,3,0,5,1,0,0,3,0,3,0,4,6,0,0,1,0,1,88,2019
Darcy Gardiner,12267,BL,PA,3,11,5,3,14,0,0,0,0,4,2,1,3,0,1,0,4,9,1,0,9,0,0,83,2019
Eric Hipwood,12454,BL,PA,3,11,10,3,14,6,1,0,0,0,2,0,3,0,0,3,4,8,3,5,1,0,1,79,2019
Luke Hodge,1134,BL,PA,3,13,5,4,17,0,0,0,0,6,1,0,2,1,1,0,5,9,0,0,6,0,0,88,2019
Jarryd Lyons,12067,BL,PA,3,10,1,7,17,0,1,0,6,0,2,3,2,0,0,0,8,8,0,0,1,0,0,77,2019
Stefan Martin,11684,BL,PA,3,11,3,5,16,0,0,24,1,1,1,4,2,3,1,0,10,7,0,0,4,0,1,85,2019
Rhys Mathieson,12443,BL,PA,3,8,2,7,15,0,1,0,0,0,2,4,1,2,1,0,7,7,0,0,1,0,0,68,2019
Lincoln McCarthy,12090,BL,PA,3,11,4,9,20,1,0,0,4,1,3,0,5,1,2,0,6,14,1,1,2,0,3,77,2019
Hugh McCluggage,12518,BL,PA,3,8,1,9,17,2,0,0,1,1,4,2,2,0,0,0,6,11,0,0,1,0,0,81,2019
Oscar McInerney,12617,BL,PA,3,2,4,8,10,1,0,15,2,0,0,2,1,0,1,0,8,1,3,1,1,0,0,75,2019
Daniel McStay,12291,BL,PA,3,3,3,4,7,2,0,0,0,0,1,0,1,0,0,0,5,3,1,2,2,0,0,85,2019
Lachie Neale,12055,BL,PA,3,15,4,28,43,1,0,0,3,4,5,15,3,4,0,2,26,16,0,0,0,0,0,88,2019
Cam Rayner,12592,BL,PA,3,3,1,2,5,2,0,0,3,0,1,0,0,1,0,0,4,2,0,1,2,0,0,77,2019
Daniel Rich,11725,BL,PA,3,20,9,5,25,0,1,0,0,7,3,1,6,0,3,0,6,17,1,0,1,0,0,88,2019
Mitch Robinson,11710,BL,PA,3,17,6,12,29,0,0,0,5,3,7,4,3,5,2,0,15,13,1,0,3,1,1,79,2019
Josh Walker,12109,BL,PA,3,19,16,4,23,0,0,0,1,3,2,0,1,0,0,0,9,15,4,0,9,0,0,88,2019
Alex Witherden,12546,BL,PA,3,20,9,7,27,0,0,0,2,6,1,0,4,1,2,0,6,14,0,0,2,0,0,91,2019
Dayne Zorko,12076,BL,PA,3,17,3,8,25,0,2,0,6,2,8,5,1,0,0,0,9,14,0,0,1,0,3,87,2019
Oscar Allen,12655,WC,CW,3,5,4,2,7,1,0,0,3,0,2,0,1,1,1,0,4,4,1,2,2,0,0,77,2019
Tom Barrass,12383,WC,CW,3,9,8,2,11,0,0,0,0,3,0,0,2,1,1,0,3,8,1,0,9,0,0,85,2019
Tom Cole,12446,WC,CW,3,7,6,3,10,0,0,0,5,1,0,1,2,1,1,0,2,7,1,0,3,0,0,84,2019
Jamie Cripps,11937,WC,CW,3,10,3,8,18,4,0,0,1,1,6,0,3,1,2,1,9,10,0,0,1,0,1,77,2019
Jack Darling,11905,WC,CW,3,5,1,2,7,1,0,0,2,0,3,0,2,0,1,0,4,2,1,0,2,0,1,95,2019
Andrew Gaff,11904,WC,CW,3,19,5,16,35,0,0,0,1,1,4,5,6,1,4,3,13,23,0,0,0,0,0,84,2019
Tom Hickey,12003,WC,CW,3,5,3,7,12,1,0,7,0,0,1,5,4,0,2,0,8,4,0,1,1,0,0,66,2019
Shannon Hurn,4162,WC,CW,3,20,6,8,28,0,0,0,0,3,1,0,2,1,2,0,7,15,0,0,2,0,0,90,2019
Mark Hutchings,12187,WC,CW,3,5,1,5,10,0,1,0,1,0,1,3,3,0,2,0,6,6,0,0,1,0,0,80,2019
Lewis Jetta,11804,WC,CW,3,15,7,4,19,0,0,0,0,3,2,2,3,0,2,0,5,13,0,0,1,2,1,87,2019
Josh Kennedy,4169,WC,CW,3,6,4,4,10,3,1,1,0,0,0,1,2,3,2,0,8,4,2,3,2,0,2,79,2019
Chris Masten,11638,WC,CW,3,8,5,3,11,0,0,0,2,3,1,0,3,0,1,0,1,11,0,0,0,0,1,84,2019
Jeremy McGovern,12273,WC,CW,3,8,7,3,11,0,0,0,0,0,1,0,1,1,0,0,4,7,1,1,6,0,0,86,2019
Jack Petruccelle,12623,WC,CW,3,13,5,1,14,1,2,0,2,1,4,0,1,0,1,0,5,7,1,0,0,0,1,78,2019
Jack Redden,11780,WC,CW,3,9,2,8,17,0,0,0,2,2,1,5,1,0,1,0,8,9,0,1,2,0,0,80,2019
Josh Rotham,12709,WC,CW,3,7,4,2,9,0,0,0,2,5,1,0,2,1,1,0,4,6,0,0,4,0,0,75,2019
Liam Ryan,12600,WC,CW,3,8,3,3,11,1,0,0,1,1,2,2,4,1,1,0,7,6,1,2,3,0,3,80,2019
Dom Sheed,12253,WC,CW,3,14,5,10,24,3,0,0,0,0,4,3,2,1,1,2,7,16,0,2,0,0,0,80,2019
Brad Sheppard,11843,WC,CW,3,16,13,2,18,0,0,0,1,4,2,0,0,0,0,0,1,18,1,0,3,0,0,92,2019
Luke Shuey,11805,WC,CW,3,20,3,4,24,0,0,0,6,1,9,7,4,3,1,0,7,16,0,0,2,0,2,79,2019
Nathan Vardy,11955,WC,CW,3,2,0,3,5,0,0,11,6,0,1,1,1,3,1,0,5,2,0,0,2,0,0,80,2019
Elliot Yeo,12087,WC,CW,3,9,2,12,21,0,1,0,3,1,4,4,0,1,0,0,8,12,0,0,0,0,0,81,2019
Taylor Adams,12066,CW,WC,3,17,4,9,26,0,0,0,0,0,7,4,1,4,1,0,10,16,0,0,0,1,3,79,2019
James Aish,12250,CW,WC,3,10,6,11,21,0,0,0,1,5,1,1,3,1,0,0,2,19,0,0,2,0,0,75,2019
Dayne Beams,11728,CW,WC,3,11,4,15,26,1,0,0,1,2,2,1,2,1,0,0,8,19,0,0,0,0,1,85,2019
Mason Cox,12428,CW,WC,3,5,3,2,7,1,1,2,1,1,1,2,2,3,1,0,6,3,1,1,3,0,0,88,2019
Jack Crisp,12061,CW,WC,3,6,3,9,15,0,0,0,1,3,1,2,1,0,0,0,5,9,1,0,2,0,0,83,2019
Jordan de Goey,12318,CW,WC,3,15,7,3,18,3,1,0,3,1,1,0,4,4,0,0,9,8,1,3,1,0,0,82,2019
Jamie Elliott,12083,CW,WC,3,6,4,0,6,1,0,0,0,0,3,0,0,1,0,0,2,4,0,2,1,1,0,75,2019
Levi Greenwood,11745,CW,WC,3,3,0,3,6,0,1,0,3,0,2,0,3,0,2,0,4,3,0,0,1,1,0,66,2019
Brodie Grundy,12217,CW,WC,3,6,4,16,22,0,0,40,5,2,1,11,6,3,1,0,13,9,0,0,3,1,0,85,2019
Jeremy Howe,11967,CW,WC,3,18,7,3,21,0,0,0,1,7,0,0,2,2,0,0,7,11,2,0,9,0,0,91,2019
Tom Langdon,12233,CW,WC,3,11,6,8,19,0,0,0,1,1,0,0,2,1,2,0,3,15,0,0,5,0,0,86,2019
Brayden Maynard,12371,CW,WC,3,15,11,8,23,0,0,0,4,1,3,2,2,1,1,0,6,15,1,0,1,1,1,82,2019
Chris Mayne,11642,CW,WC,3,13,8,11,24,0,1,0,2,0,2,2,0,3,0,0,7,15,1,1,1,0,0,86,2019
Brody Mihocek,12639,CW,WC,3,9,9,4,13,1,1,0,1,0,1,0,4,1,3,0,5,9,2,2,0,0,0,84,2019
Darcy Moore,12372,CW,WC,3,9,6,8,17,0,0,0,3,3,2,0,5,0,4,0,5,10,1,0,7,1,0,89,2019
Scott Pendlebury,4182,CW,WC,3,10,6,11,21,0,0,0,3,0,6,4,2,0,1,0,6,16,0,0,1,0,1,74,2019
Tom Phillips,12452,CW,WC,3,10,3,4,14,0,1,0,1,1,2,1,1,0,1,0,6,9,1,1,0,0,0,79,2019
Jordan Roughead,11833,CW,WC,3,4,3,5,9,0,0,0,1,0,0,0,0,0,0,0,4,5,1,0,8,0,0,90,2019
Steele Sidebottom,11751,CW,WC,3,13,7,12,25,1,0,0,4,4,2,3,0,1,0,0,9,17,1,1,3,1,0,88,2019
Jaidyn Stephenson,12587,CW,WC,3,10,4,4,14,0,1,0,2,2,3,0,2,1,0,0,3,10,1,1,0,1,1,78,2019
Josh Thomas,12144,CW,WC,3,7,2,5,12,1,1,0,1,1,0,1,2,0,0,0,5,7,0,1,0,0,0,79,2019
Adam Treloar,12054,CW,WC,3,11,8,14,25,2,1,0,2,0,2,2,5,1,3,0,10,16,0,1,0,0,0,76,2019
Charlie Ballard,12625,GC,WB,3,4,2,3,7,0,0,0,2,3,0,0,1,1,0,0,3,6,1,0,3,0,0,81,2019
Jack Bowes,12499,GC,WB,3,10,2,15,25,1,1,0,6,2,4,3,1,1,0,0,13,12,0,1,2,0,0,81,2019
Chris Burgess,12705,GC,WB,3,4,3,5,9,1,2,0,1,0,1,0,2,1,1,0,8,1,2,2,1,0,0,82,2019
Sam Collins,12444,GC,WB,3,5,6,6,11,0,0,0,1,2,1,0,2,1,1,0,11,3,4,0,5,0,0,100,2019
Brayden Fiorini,12481,GC,WB,3,17,6,10,27,0,1,0,5,3,4,5,1,0,0,0,11,17,1,0,0,0,2,79,2019
Pearce Hanley,11704,GC,WB,3,15,4,7,22,0,0,0,1,8,1,1,2,0,1,0,3,13,1,0,2,3,0,84,2019
Jarrod Harbrow,11555,GC,WB,3,13,5,5,18,0,0,0,1,8,0,0,1,1,1,0,6,10,2,0,2,0,0,93,2019
Nick Holman,12307,GC,WB,3,1,0,7,8,0,0,0,0,2,0,3,1,0,0,0,8,0,0,0,0,0,0,78,2019
Jack Hombsch,12021,GC,WB,3,9,2,7,16,0,0,0,0,4,1,1,0,1,0,0,6,10,1,0,7,0,0,90,2019
Jesse Joyce,12449,GC,WB,3,7,3,5,12,0,0,0,1,3,2,0,3,0,2,0,6,6,1,0,6,0,0,62,2019
Jack Lukosius,12704,GC,WB,3,8,4,1,9,0,0,0,1,1,5,0,2,1,1,0,3,6,1,1,1,0,0,57,2019
Darcy Macpherson,12438,GC,WB,3,8,4,8,16,2,0,0,3,0,2,0,4,0,3,0,7,10,2,0,0,0,0,88,2019
Jack Martin,12236,GC,WB,3,18,7,5,23,1,4,0,6,0,3,2,6,0,3,2,10,14,3,2,0,0,2,82,2019
Anthony Miles,12059,GC,WB,3,10,5,11,21,1,0,0,2,3,2,3,6,1,3,0,7,14,0,1,0,0,0,80,2019
Touk Miller,12331,GC,WB,3,14,5,10,24,0,0,0,3,2,5,7,5,1,2,0,14,10,1,0,2,0,0,82,2019
Jordan Murdoch,12099,GC,WB,3,8,2,3,11,0,1,0,5,1,2,0,1,1,0,0,5,5,0,0,1,0,0,83,2019
Wil Powell,12652,GC,WB,3,7,4,4,11,0,0,0,3,1,3,0,3,1,1,0,4,7,0,1,3,0,1,85,2019
