year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2022,1.0,2022-03-17,Shai,Bolton,Richmond,HFFL,6,286,1,9,2,0,6,0,56,9
2022,1.0,2022-03-17,Will,Setterfield,Carlton,WL,4,240,2,12,2,0,3,0,88,14
2022,1.0,2022-03-17,Harry,McKay,Carlton,FF,3,179,0,8,2,0,2,3,67,6
2022,1.0,2022-03-17,Jack,Graham,Richmond,INT,4,276,2,24,4,0,4,0,86,12
2022,1.0,2022-03-17,Adam,Cerra,Carlton,RR,9,542,2,16,5,1,5,2,80,24
2022,1.0,2022-03-17,Lochie,O'Brien,Carlton,WR,3,188,3,9,5,0,4,0,62,8
2022,1.0,2022-03-17,Liam,Baker,Richmond,HFFR,4,161,2,26,2,0,5,0,86,12
2022,1.0,2022-03-17,Tom,De Koning,Carlton,FPR,6,186,0,7,0,2,1,0,11,1
2022,1.0,2022-03-17,Noah,Balta,Richmond,BPR,2,177,3,9,3,0,1,0,60,6
2022,1.0,2022-03-17,Jack,Ross,Richmond,WL,6,497,3,15,6,0,3,0,80,16
2022,1.0,2022-03-17,Marlion,Pickett,Richmond,WR,6,433,4,19,4,0,3,0,72,13
2022,1.0,2022-03-17,Jake,Aarts,Richmond,INT,5,223,6,9,5,0,5,0,71,10
2022,1.0,2022-03-17,Matthew,Owies,Carlton,HFFL,3,156,2,11,1,0,4,1,60,6
2022,1.0,2022-03-17,Hugo,Ralphsmith,Richmond,SUB,1,196,3,16,3,0,3,0,70,7
2022,1.0,2022-03-17,Corey,Durdin,Carlton,HFFR,6,106,2,15,4,0,6,0,64,9
2022,1.0,2022-03-17,Josh,Gibcus,Richmond,INT,1,114,3,3,1,0,2,0,80,8
2022,1.0,2022-03-18,Scott,Pendlebury,Collingwood,HBFL,6,359,6,17,4,0,5,0,75,18
2022,1.0,2022-03-18,Steele,Sidebottom,Collingwood,WR,5,329,4,11,2,1,2,2,63,10
2022,1.0,2022-03-18,Jeremy,Howe,Collingwood,CHB,4,249,7,2,3,0,5,0,73,16
2022,1.0,2022-03-18,Bradley,Hill,St Kilda,HBFL,5,326,8,17,7,0,8,0,77,20
2022,1.0,2022-03-18,Jack,Crisp,Collingwood,R,4,394,3,23,5,0,2,0,81,13
2022,1.0,2022-03-18,Taylor,Adams,Collingwood,C,7,315,2,21,5,8,7,0,68,17
2022,1.0,2022-03-18,Jamie,Elliott,Collingwood,FPR,7,231,0,20,3,0,5,2,71,12
2022,1.0,2022-03-18,Sebastian,Ross,St Kilda,R,6,169,3,19,2,1,2,1,84,16
2022,1.0,2022-03-18,Brad,Crouch,St Kilda,WR,6,357,3,29,6,0,7,1,63,17
2022,1.0,2022-03-18,Dean,Kent,St Kilda,INT,2,114,2,20,3,0,2,0,100,4
2022,1.0,2022-03-18,Jimmy,Webster,St Kilda,FB,1,225,0,6,1,0,1,0,75,9
2022,1.0,2022-03-18,Brodie,Grundy,Collingwood,RK,6,200,4,8,3,4,6,2,53,9
2022,1.0,2022-03-18,Tim,Membrey,St Kilda,FPL,6,367,1,8,3,0,2,0,69,9
2022,1.0,2022-03-18,Mason,Wood,St Kilda,CHF,5,346,4,12,4,0,2,1,77,10
2022,1.0,2022-03-18,Jordan,De Goey,Collingwood,FF,12,464,1,8,1,4,4,0,70,19
2022,1.0,2022-03-18,Jack,Sinclair,St Kilda,HBFR,6,599,4,16,4,0,7,0,68,17
2022,1.0,2022-03-18,Daniel,McKenzie,St Kilda,WL,2,233,5,16,1,0,3,0,85,11
2022,1.0,2022-03-18,Jack,Steele,St Kilda,RR,3,373,3,20,7,1,10,1,71,20
2022,1.0,2022-03-18,Darcy,Moore,Collingwood,FB,3,297,4,7,4,0,1,0,81,13
2022,1.0,2022-03-18,Jade,Gresham,St Kilda,C,7,513,1,12,3,6,6,0,71,17
2022,1.0,2022-03-18,Dougal,Howard,St Kilda,BPL,1,125,6,6,2,0,4,0,67,6
2022,1.0,2022-03-18,Mason,Cox,Collingwood,INT,3,262,1,11,6,0,4,0,33,3
2022,1.0,2022-03-18,Dan,Butler,St Kilda,HFFL,1,172,0,24,3,0,3,3,62,8
2022,1.0,2022-03-18,Josh,Battle,St Kilda,CHB,2,202,7,6,4,0,4,0,69,9
2022,1.0,2022-03-18,Rowan,Marshall,St Kilda,RK,7,279,3,11,6,0,4,1,76,16
2022,1.0,2022-03-18,Josh,Daicos,Collingwood,WL,5,185,2,12,2,0,6,0,86,18
2022,1.0,2022-03-18,Patrick,Lipinski,Collingwood,RR,8,389,5,15,5,1,7,0,77,23
2022,1.0,2022-03-18,Jack,Higgins,St Kilda,HFFR,9,273,1,15,1,0,8,1,47,8
2022,1.0,2022-03-18,Brody,Mihocek,Collingwood,CHF,7,148,2,9,2,0,4,3,71,10
2022,1.0,2022-03-18,Jack,Madgen,Collingwood,BPR,3,200,8,8,2,0,5,0,94,15
2022,1.0,2022-03-18,Ben,Paton,St Kilda,INT,1,259,7,4,5,0,7,0,80,16
2022,1.0,2022-03-18,Callum,Wilkie,St Kilda,BPR,4,244,5,12,2,0,3,0,95,19
2022,1.0,2022-03-18,Isaac,Quaynor,Collingwood,BPL,4,322,8,4,6,0,4,0,75,15
2022,1.0,2022-03-18,John,Noble,Collingwood,INT,5,366,4,15,2,0,3,0,82,18
2022,1.0,2022-03-18,Tyler,Brown,Collingwood,INT,0,56,1,21,2,0,5,0,67,6
2022,1.0,2022-03-18,Max,King,St Kilda,FF,8,342,0,8,3,0,4,0,63,10
2022,1.0,2022-03-18,Ryan,Byrnes,St Kilda,INT,3,59,1,10,2,0,5,0,64,7
2022,1.0,2022-03-18,Oliver,Henry,Collingwood,FPL,4,210,1,12,2,0,2,1,60,6
2022,1.0,2022-03-18,Beau,McCreery,Collingwood,HFFR,6,100,2,16,2,0,5,2,85,11
2022,1.0,2022-03-18,Tom,Wilson,Collingwood,SUB,0,0,0,0,0,0,0,0,0,0
2022,1.0,2022-03-18,Trent,Bianco,Collingwood,HFFL,3,93,1,13,2,0,1,0,71,5
2022,1.0,2022-03-18,Jack,Ginnivan,Collingwood,INT,5,207,0,6,3,0,3,0,60,6
2022,1.0,2022-03-18,Mitch,Owens,St Kilda,INT,2,37,2,13,2,0,3,1,67,4
2022,1.0,2022-03-18,Jack,Hayes,St Kilda,FPR,8,298,5,12,1,1,4,0,89,16
2022,1.0,2022-03-18,Nasiah,Wanganeen-Milera,St Kilda,SUB,0,0,0,0,0,0,0,0,0,0
2022,1.0,2022-03-18,Nick,Daicos,Collingwood,HBFR,3,419,7,21,5,0,4,0,70,19
2022,1.0,2022-03-19,Shaun,Higgins,Geelong,INT,7,461,2,18,6,0,5,0,59,13
2022,1.0,2022-03-19,Joel,Selwood,Geelong,R,10,379,1,15,3,3,8,0,70,19
2022,1.0,2022-03-19,Tom,Hawkins,Geelong,FF,14,278,2,8,2,0,3,1,65,11
2022,1.0,2022-03-19,Patrick,Dangerfield,Geelong,RR,12,511,4,12,3,5,11,0,65,20
2022,1.0,2022-03-19,Rhys,Stanley,Geelong,INT,10,356,4,15,4,1,2,0,82,14
2022,1.0,2022-03-19,Cameron,Guthrie,Geelong,C,6,341,1,22,2,2,5,0,80,20
2022,1.0,2022-03-19,Dyson,Heppell,Essendon,HBFR,2,87,1,20,2,0,1,0,73,11
2022,1.0,2022-03-19,Isaac,Smith,Geelong,WR,8,394,2,17,4,0,1,0,77,17
2022,1.0,2022-03-19,Zach,Tuohy,Geelong,HBFL,6,248,4,9,0,1,3,0,90,17
2022,1.0,2022-03-19,Luke,Dahlhaus,Geelong,INT,7,168,0,11,0,0,2,1,100,14
2022,1.0,2022-03-19,Jeremy,Cameron,Geelong,FPL,3,85,0,0,0,0,0,0,80,4
2022,1.0,2022-03-19,Dylan,Shiel,Essendon,HFFR,3,372,1,11,6,1,6,0,78,18
2022,1.0,2022-03-19,Devon,Smith,Essendon,FPR,6,201,1,18,2,0,2,1,82,14
2022,1.0,2022-03-19,Mark,Blicavs,Geelong,HBFR,4,284,7,13,3,0,3,0,58,7
2022,1.0,2022-03-19,James,Stewart,Essendon,BPL,4,203,7,7,0,0,2,0,85,11
2022,1.0,2022-03-19,Zach,Merrett,Essendon,C,5,435,4,26,4,0,6,0,85,33
2022,1.0,2022-03-19,Tom,Cutler,Essendon,SUB,6,538,4,15,5,1,3,0,92,22
2022,1.0,2022-03-19,Jake,Kelly,Essendon,BPR,5,114,4,13,1,0,2,0,92,12
2022,1.0,2022-03-19,Kyle,Langford,Essendon,INT,0,8,0,0,0,0,0,0,0,0
2022,1.0,2022-03-19,Peter,Wright,Essendon,FF,6,149,0,5,0,0,1,0,88,7
2022,1.0,2022-03-19,Jake,Kolodjashnij,Geelong,BPL,3,130,3,5,1,0,2,0,92,11
2022,1.0,2022-03-19,Jayden,Laverde,Essendon,FB,1,100,1,10,2,0,0,0,100,6
2022,1.0,2022-03-19,Darcy,Parish,Essendon,RR,10,462,1,33,1,2,4,1,82,28
2022,1.0,2022-03-19,Mason,Redman,Essendon,INT,3,326,5,13,3,0,2,0,80,16
2022,1.0,2022-03-19,Andrew,McGrath,Essendon,WL,1,497,2,17,9,1,5,0,66,19
2022,1.0,2022-03-19,Brandan,Parfitt,Geelong,HFFR,7,623,3,26,9,6,8,0,63,20
2022,1.0,2022-03-19,Tom,Stewart,Geelong,CHB,7,436,5,8,0,0,4,0,91,19
2022,1.0,2022-03-19,Zach,Guthrie,Geelong,RK,2,385,3,15,5,0,2,0,71,12
2022,1.0,2022-03-19,Tyson,Stengle,Geelong,HFFL,11,466,3,10,0,0,7,0,75,15
2022,1.0,2022-03-19,Esava,Ratugolea,Geelong,CHF,2,8,1,16,1,0,1,0,75,3
2022,1.0,2022-03-19,Jack,Henry,Geelong,BPR,1,-16,1,10,1,0,1,0,60,3
2022,1.0,2022-03-19,Matt,Guelfi,Essendon,R,6,93,2,13,1,0,1,3,85,11
2022,1.0,2022-03-19,Jordan,Ridley,Essendon,CHB,3,206,6,6,2,0,3,0,82,14
2022,1.0,2022-03-19,Tom,Atkins,Geelong,WL,3,188,9,15,2,1,11,0,76,16
2022,1.0,2022-03-19,Brayden,Ham,Essendon,FPL,3,132,0,18,2,1,0,0,70,7
2022,1.0,2022-03-19,Nick,Hind,Essendon,HBFL,3,322,2,16,2,0,5,0,87,20
2022,1.0,2022-03-19,Jye,Caldwell,Essendon,INT,6,391,4,15,4,0,4,0,78,18
2022,1.0,2022-03-19,Brad,Close,Geelong,FPR,8,306,2,9,5,0,4,0,63,10
2022,1.0,2022-03-19,Sam,Draper,Essendon,RK,3,57,2,12,1,2,5,1,75,9
2022,1.0,2022-03-19,Nik,Cox,Essendon,WR,5,181,4,10,4,0,4,0,73,11
2022,1.0,2022-03-19,Francis,Evans,Geelong,SUB,2,55,0,13,0,0,3,0,88,7
2022,1.0,2022-03-19,Archie,Perkins,Essendon,HFFL,5,320,2,12,5,0,3,0,85,17
2022,1.0,2022-03-19,Max,Holmes,Geelong,INT,5,381,1,13,3,1,7,0,69,11
2022,1.0,2022-03-19,Sam,De Koning,Geelong,FB,1,108,4,0,1,0,3,0,100,6
2022,1.0,2022-03-19,Kaine,Baldwin,Essendon,CHF,3,136,0,10,3,0,1,1,57,4
2022,1.0,2022-03-19,Nic,Martin,Essendon,INT,8,315,3,6,1,0,4,0,89,24
2022,1.0,2022-03-19,Lance,Franklin,Sydney,FF,6,163,0,10,2,0,0,1,75,6
2022,1.0,2022-03-19,Josh P.,Kennedy,Sydney,RR,5,127,1,10,3,0,0,0,75,9
2022,1.0,2022-03-19,Callan,Ward,Greater Western Sydney,WL,9,308,2,11,4,2,10,0,61,14
2022,1.0,2022-03-19,Matt,de Boer,Greater Western Sydney,FPR,2,63,2,18,0,0,4,1,80,12
2022,1.0,2022-03-19,Phil,Davis,Greater Western Sydney,FB,2,255,9,7,2,0,2,0,73,11
2022,1.0,2022-03-19,Luke,Parker,Sydney,C,11,379,3,24,4,0,9,1,81,17
2022,1.0,2022-03-19,Lachlan,Keeffe,Greater Western Sydney,BPL,0,49,4,6,2,0,2,0,67,4
2022,1.0,2022-03-19,Tom,Hickey,Sydney,RK,6,105,2,20,3,2,6,0,69,11
2022,1.0,2022-03-19,Stephen,Coniglio,Greater Western Sydney,RR,8,270,0,26,1,2,2,0,65,13
2022,1.0,2022-03-19,Harry,Cunningham,Sydney,BPL,2,64,2,10,2,0,1,0,100,7
2022,1.0,2022-03-19,Lachie,Whitfield,Greater Western Sydney,HBFL,7,408,2,12,3,0,4,0,71,15
2022,1.0,2022-03-19,Dane,Rampe,Sydney,FB,1,252,4,8,4,0,3,0,83,10
2022,1.0,2022-03-19,Josh,Kelly,Greater Western Sydney,R,8,444,3,22,2,2,9,0,85,23
2022,1.0,2022-03-19,Isaac,Heeney,Sydney,HFFL,6,413,2,22,4,0,7,0,64,16
2022,1.0,2022-03-19,Paddy,McCartin,Sydney,BPR,2,265,8,5,3,0,3,0,71,10
2022,1.0,2022-03-19,Callum,Mills,Sydney,HBFL,5,565,2,15,7,0,5,0,52,11
2022,1.0,2022-03-19,Jacob,Hopper,Greater Western Sydney,C,5,350,2,11,3,3,5,1,77,13
2022,1.0,2022-03-19,Harry,Himmelberg,Greater Western Sydney,CHF,7,99,0,9,1,0,5,1,91,10
2022,1.0,2022-03-19,Oliver,Florent,Sydney,INT,12,439,1,13,1,4,6,1,90,18
2022,1.0,2022-03-19,Tim,Taranto,Greater Western Sydney,HFFL,10,446,1,17,9,2,8,2,50,14
2022,1.0,2022-03-19,Will,Hayward,Sydney,FPL,6,175,1,7,2,0,8,0,53,8
2022,1.0,2022-03-19,Daniel,Lloyd,Greater Western Sydney,HFFR,5,163,0,11,2,0,2,0,67,6
2022,1.0,2022-03-19,Harry,Perryman,Greater Western Sydney,HBFR,4,394,7,13,6,0,7,0,71,17
2022,1.0,2022-03-19,Tom,McCartin,Sydney,CHB,3,146,8,7,1,0,4,0,100,9
2022,1.0,2022-03-19,Isaac,Cumming,Greater Western Sydney,BPR,4,392,6,9,2,0,4,0,78,14
2022,1.0,2022-03-19,Sam,Taylor,Greater Western Sydney,CHB,2,60,3,6,1,0,3,0,89,8
2022,1.0,2022-03-19,Jarrod,Brander,Greater Western Sydney,INT,7,118,0,3,1,0,2,0,50,5
2022,1.0,2022-03-19,Colin,O'Riordan,Sydney,SUB,0,0,0,0,0,0,0,0,0,0
2022,1.0,2022-03-19,Nick,Blakey,Sydney,WR,7,646,6,7,6,0,3,0,82,18
2022,1.0,2022-03-19,Justin,McInerney,Sydney,HBFR,4,246,2,17,1,2,8,0,71,12
2022,1.0,2022-03-19,James,Rowbottom,Sydney,R,7,266,2,31,2,2,8,0,83,15
2022,1.0,2022-03-19,Bobby,Hill,Greater Western Sydney,FPL,5,159,1,14,2,0,2,0,50,4
2022,1.0,2022-03-19,Hayden,McLean,Sydney,CHF,7,122,1,5,1,0,1,1,83,10
2022,1.0,2022-03-19,Connor,Idun,Greater Western Sydney,INT,3,248,2,4,1,0,0,0,100,10
2022,1.0,2022-03-19,Tom,Green,Greater Western Sydney,WR,7,366,8,22,8,4,12,0,77,24
2022,1.0,2022-03-19,Lachie,Ash,Greater Western Sydney,INT,1,46,3,16,0,0,3,0,75,6
2022,1.0,2022-03-19,Dylan,Stephens,Sydney,INT,7,254,4,5,4,0,7,0,56,9
2022,1.0,2022-03-19,Sam,Wicks,Sydney,FPR,3,129,0,23,2,0,3,1,57,4
2022,1.0,2022-03-19,Xavier,O'Halloran,Greater Western Sydney,INT,4,204,1,11,0,1,0,0,86,6
2022,1.0,2022-03-19,Jake,Riccardi,Greater Western Sydney,FF,2,213,0,15,2,0,2,0,70,7
2022,1.0,2022-03-19,Logan,McDonald,Sydney,INT,2,82,2,8,4,0,1,1,20,1
2022,1.0,2022-03-19,Errol,Gulden,Sydney,WL,8,416,1,22,2,1,2,1,88,14
2022,1.0,2022-03-19,Braeden,Campbell,Sydney,INT,4,253,4,15,0,0,2,0,82,9
2022,1.0,2022-03-19,Matt,Flynn,Greater Western Sydney,RK,4,112,4,10,3,2,7,0,65,11
2022,1.0,2022-03-19,Tanner,Bruhn,Greater Western Sydney,SUB,0,0,0,0,0,0,0,0,0,0
2022,1.0,2022-03-19,Angus,Sheldrick,Sydney,HFFR,5,38,0,14,1,0,4,1,75,6
2022,1.0,2022-03-19,Robbie,Gray,Port Adelaide,FF,2,27,2,10,0,0,0,2,100,5
2022,1.0,2022-03-19,Travis,Boak,Port Adelaide,R,6,266,8,25,3,2,12,1,72,23
2022,1.0,2022-03-19,Mitch,Robinson,Brisbane Lions,INT,4,352,3,9,8,0,4,1,67,12
2022,1.0,2022-03-19,Daniel,Rich,Brisbane Lions,CHB,3,456,7,6,3,0,2,0,78,14
2022,1.0,2022-03-19,Steven,Motlop,Port Adelaide,SUB,3,155,2,12,2,0,2,0,100,11
2022,1.0,2022-03-19,Trent,McKenzie,Port Adelaide,FB,1,294,4,2,2,0,1,0,92,11
2022,1.0,2022-03-19,Scott,Lycett,Port Adelaide,RK,0,19,1,6,2,2,3,0,56,5
2022,1.0,2022-03-19,Tom,Jonas,Port Adelaide,BPL,0,115,5,9,2,0,4,0,89,8
2022,1.0,2022-03-19,Lachie,Neale,Brisbane Lions,R,4,439,5,25,8,2,11,0,84,26
2022,1.0,2022-03-19,Jarryd,Lyons,Brisbane Lions,INT,3,372,3,39,8,3,13,0,52,12
2022,1.0,2022-03-19,Dayne,Zorko,Brisbane Lions,C,4,328,1,8,5,0,0,0,69,9
2022,1.0,2022-03-19,Lincoln,McCarthy,Brisbane Lions,HFFR,8,189,1,20,1,0,3,1,64,9
2022,1.0,2022-03-19,Ollie,Wines,Port Adelaide,C,5,309,2,15,3,1,7,0,59,17
2022,1.0,2022-03-19,Joe,Daniher,Brisbane Lions,FF,7,336,1,7,2,0,1,1,46,5
2022,1.0,2022-03-19,Darcy,Gardiner,Brisbane Lions,BPL,4,215,7,7,3,0,2,0,77,10
2022,1.0,2022-03-19,Charlie,Cameron,Brisbane Lions,FPR,2,201,1,8,6,0,2,0,46,5
2022,1.0,2022-03-19,Daniel,McStay,Brisbane Lions,CHF,3,157,1,13,4,0,1,0,38,3
2022,1.0,2022-03-19,Nakia,Cockatoo,Brisbane Lions,INT,4,218,0,17,0,1,5,1,70,7
2022,1.0,2022-03-19,Harris,Andrews,Brisbane Lions,FB,3,195,2,3,0,0,0,0,91,10
2022,1.0,2022-03-19,Karl,Amon,Port Adelaide,WR,5,540,2,17,4,1,3,0,62,13
2022,1.0,2022-03-19,Callum,Ah Chee,Brisbane Lions,HBFR,1,138,6,6,0,0,6,0,77,10
2022,1.0,2022-03-19,Marcus,Adams,Brisbane Lions,BPR,1,374,10,4,3,0,2,0,80,16
2022,1.0,2022-03-19,Darcy,Byrne-Jones,Port Adelaide,HBFR,4,445,5,12,7,0,5,0,81,21
2022,1.0,2022-03-19,Aliir,Aliir,Port Adelaide,BPR,0,246,8,6,5,0,4,0,54,7
2022,1.0,2022-03-19,Ryan,Burton,Port Adelaide,HBFL,4,306,7,8,2,0,2,0,93,14
2022,1.0,2022-03-19,Riley,Bonner,Port Adelaide,CHB,2,591,1,7,5,0,5,0,75,18
2022,1.0,2022-03-19,Dan,Houston,Port Adelaide,WL,10,775,6,17,7,0,7,0,69,25
