year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2018,1.0,2018-03-22,Kade,Simpson,Carlton,BPL,8,903,9,12,6,0,8,0,86,30
2018,1.0,2018-03-22,Marc,Murphy,Carlton,WR,6,370,1,21,7,2,4,0,70,16
2018,1.0,2018-03-22,Dale,Thomas,Carlton,HBFL,0,262,5,13,3,0,8,0,71,17
2018,1.0,2018-03-22,Shane,Edwards,Richmond,INT,5,270,6,20,4,0,7,0,88,14
2018,1.0,2018-03-22,Jack,Riewoldt,Richmond,FPL,13,322,1,6,3,0,3,0,67,12
2018,1.0,2018-03-22,Shaun,Grigg,Richmond,WL,7,197,1,11,3,0,2,0,71,12
2018,1.0,2018-03-22,Matthew,Kreuzer,Carlton,RK,4,126,2,14,2,1,6,0,59,10
2018,1.0,2018-03-22,Trent,Cotchin,Richmond,WR,10,293,3,26,5,2,8,1,63,15
2018,1.0,2018-03-22,Alex,Rance,Richmond,BPL,4,327,10,3,4,0,5,0,80,12
2018,1.0,2018-03-22,Dustin,Martin,Richmond,R,13,567,2,10,5,4,10,0,72,23
2018,1.0,2018-03-22,David,Astbury,Richmond,FB,7,330,8,12,2,0,5,0,94,15
2018,1.0,2018-03-22,Liam,Jones,Carlton,FB,2,100,8,10,2,0,5,0,70,7
2018,1.0,2018-03-22,Dylan,Grimes,Richmond,BPR,0,118,5,13,3,0,2,0,50,3
2018,1.0,2018-03-22,Ed,Curnow,Carlton,HFFR,6,438,0,17,5,1,9,0,72,21
2018,1.0,2018-03-22,Reece,Conca,Richmond,C,5,334,4,16,5,1,6,1,63,10
2018,1.0,2018-03-22,Matthew,Wright,Carlton,FPL,7,198,0,10,2,1,3,2,73,8
2018,1.0,2018-03-22,Aaron,Mullett,Carlton,WL,3,268,5,12,3,0,5,0,81,13
2018,1.0,2018-03-22,Josh,Caddy,Richmond,FF,6,424,1,20,2,3,5,0,74,14
2018,1.0,2018-03-22,Jacob,Townsend,Richmond,HFFR,7,166,0,10,2,0,4,1,67,6
2018,1.0,2018-03-22,Brandon,Ellis,Richmond,HBFR,6,417,5,13,5,0,3,0,72,13
2018,1.0,2018-03-22,Levi,Casboult,Carlton,CHF,3,233,1,13,2,0,1,0,80,8
2018,1.0,2018-03-22,Lachie,Plowman,Carlton,HBFR,1,165,4,14,3,0,2,0,92,12
2018,1.0,2018-03-22,Nick,Vlastuin,Richmond,HBFL,4,257,6,15,1,0,2,0,67,8
2018,1.0,2018-03-22,Jed,Lamb,Carlton,FPR,2,164,1,15,2,0,3,0,63,10
2018,1.0,2018-03-22,Patrick,Cripps,Carlton,C,4,281,2,21,8,4,12,1,67,24
2018,1.0,2018-03-22,Kamdyn,McIntosh,Richmond,CHB,7,644,4,13,5,1,3,0,58,11
2018,1.0,2018-03-22,Jarrod,Garlett,Carlton,INT,3,264,3,7,3,0,5,0,53,9
2018,1.0,2018-03-22,Kane,Lambert,Richmond,RR,6,181,1,22,1,2,5,1,79,11
2018,1.0,2018-03-22,Ciaran,Byrne,Carlton,CHB,0,242,4,12,5,0,4,0,50,7
2018,1.0,2018-03-22,Corey,Ellis,Richmond,INT,2,174,5,18,3,0,4,0,67,8
2018,1.0,2018-03-22,Caleb,Marchbank,Carlton,BPR,2,411,6,12,4,0,3,0,84,16
2018,1.0,2018-03-22,Toby,Nankervis,Richmond,RK,4,65,2,15,0,2,7,1,57,8
2018,1.0,2018-03-22,Jacob,Weitering,Carlton,INT,1,82,6,14,3,0,5,0,67,6
2018,1.0,2018-03-22,Jayden,Short,Richmond,INT,4,419,3,5,2,0,4,0,81,13
2018,1.0,2018-03-22,Charlie,Curnow,Carlton,FF,9,464,1,9,4,0,5,0,74,14
2018,1.0,2018-03-22,Jason,Castagna,Richmond,INT,9,251,1,17,2,2,6,3,93,14
2018,1.0,2018-03-22,Matthew,Kennedy,Carlton,RR,2,58,0,3,1,0,0,0,75,3
2018,1.0,2018-03-22,Jack,Silvagni,Carlton,INT,0,108,1,17,1,0,2,1,83,5
2018,1.0,2018-03-22,Sam,Petrevski-Seton,Carlton,R,6,210,0,17,1,1,2,2,75,12
2018,1.0,2018-03-22,Dan,Butler,Richmond,FPR,9,344,4,17,3,0,3,2,77,10
2018,1.0,2018-03-22,Zac,Fisher,Carlton,HFFL,8,377,1,17,2,3,5,0,81,17
2018,1.0,2018-03-22,Shai,Bolton,Richmond,HFFL,3,93,0,12,1,0,3,0,83,5
2018,1.0,2018-03-22,Jack,Graham,Richmond,CHF,4,135,2,39,0,1,6,1,77,10
2018,1.0,2018-03-22,Paddy,Dow,Carlton,INT,2,150,1,19,5,1,4,0,27,3
2018,1.0,2018-03-23,Brendon,Goddard,Essendon,HBFR,6,523,7,15,6,1,6,0,83,24
2018,1.0,2018-03-23,Eddie,Betts,Adelaide,FPL,6,173,1,10,4,0,5,1,57,8
2018,1.0,2018-03-23,Richard,Douglas,Adelaide,RR,9,269,4,23,4,0,4,0,62,8
2018,1.0,2018-03-23,Bryce,Gibbs,Adelaide,HFFL,7,581,4,13,6,4,7,0,69,24
2018,1.0,2018-03-23,David,Mackay,Adelaide,INT,4,546,6,19,4,0,7,0,90,18
2018,1.0,2018-03-23,Tom,Bellchambers,Essendon,RK,5,212,4,9,0,0,1,0,100,9
2018,1.0,2018-03-23,Cale,Hooker,Essendon,CHF,8,179,2,6,4,0,2,2,67,10
2018,1.0,2018-03-23,Sam,Jacobs,Adelaide,RK,4,66,1,3,3,0,3,0,92,12
2018,1.0,2018-03-23,Michael,Hurley,Essendon,FB,4,408,14,5,4,0,8,0,75,21
2018,1.0,2018-03-23,David,Zaharakis,Essendon,WL,4,735,3,17,7,3,8,0,80,28
2018,1.0,2018-03-23,Rory,Sloane,Adelaide,C,5,325,2,30,7,4,5,0,70,16
2018,1.0,2018-03-23,Matt,Dea,Essendon,INT,2,63,7,5,1,0,6,0,100,11
2018,1.0,2018-03-23,Dyson,Heppell,Essendon,RR,7,662,7,22,6,1,7,0,80,28
2018,1.0,2018-03-23,Josh,Green,Essendon,INT,6,225,1,21,4,0,5,1,55,6
2018,1.0,2018-03-23,Mitch,Brown,Essendon,CHB,2,197,5,2,3,0,2,0,92,12
2018,1.0,2018-03-23,Daniel,Talia,Adelaide,FB,2,248,10,7,5,0,4,0,57,8
2018,1.0,2018-03-23,Curtly,Hampton,Adelaide,HFFR,3,126,0,13,1,0,0,0,89,8
2018,1.0,2018-03-23,Devon,Smith,Essendon,R,6,419,1,47,5,1,7,0,83,19
2018,1.0,2018-03-23,Paul,Seedsman,Adelaide,WR,4,640,2,26,8,0,5,0,75,18
2018,1.0,2018-03-23,Josh,Jenkins,Adelaide,FF,7,185,0,13,4,0,3,1,64,7
2018,1.0,2018-03-23,Luke,Brown,Adelaide,CHB,3,369,5,4,5,0,1,0,93,14
2018,1.0,2018-03-23,Rory,Laird,Adelaide,HBFL,7,502,15,10,4,0,14,0,88,35
2018,1.0,2018-03-23,Jake,Stringer,Essendon,HFFL,4,115,2,21,2,2,4,2,50,8
2018,1.0,2018-03-23,Joe,Daniher,Essendon,FF,7,189,0,6,7,0,3,0,47,7
2018,1.0,2018-03-23,Kyle,Hartigan,Adelaide,BPR,2,137,6,7,2,0,3,0,82,9
2018,1.0,2018-03-23,James,Stewart,Essendon,FPR,10,354,4,13,4,0,3,2,81,13
2018,1.0,2018-03-23,Zach,Merrett,Essendon,C,1,102,2,11,1,0,2,0,43,3
2018,1.0,2018-03-23,Matt,Crouch,Adelaide,R,8,350,3,15,7,2,7,0,81,33
2018,1.0,2018-03-23,Cameron,Ellis-Yolmen,Adelaide,INT,5,202,1,20,1,3,9,0,77,13
2018,1.0,2018-03-23,Adam,Saad,Essendon,HBFL,3,168,7,9,2,1,7,0,83,10
2018,1.0,2018-03-23,Jake,Kelly,Adelaide,BPL,3,365,4,9,2,0,2,0,83,15
2018,1.0,2018-03-23,Kyle,Langford,Essendon,INT,6,290,3,12,2,1,4,0,65,15
2018,1.0,2018-03-23,Rory,Atkins,Adelaide,WL,4,304,3,12,2,1,3,0,71,10
2018,1.0,2018-03-23,Conor,McKenna,Essendon,BPL,4,331,2,11,2,0,4,0,79,11
2018,1.0,2018-03-23,Anthony,McDonald-Tipungwuti,Essendon,HFFR,4,222,0,21,2,1,2,2,71,10
2018,1.0,2018-03-23,Darcy,Parish,Essendon,WR,8,362,0,24,6,2,2,2,68,13
2018,1.0,2018-03-23,Mitch,McGovern,Adelaide,CHF,6,237,1,14,3,1,4,2,67,6
2018,1.0,2018-03-23,Michael,Hartley,Essendon,BPR,1,138,4,9,3,0,0,0,100,9
2018,1.0,2018-03-23,Andrew,McGrath,Essendon,INT,8,226,5,17,4,0,10,0,81,21
2018,1.0,2018-03-23,Hugh,Greenwood,Adelaide,INT,5,119,3,17,4,2,7,0,54,7
2018,1.0,2018-03-23,Josh,Begley,Essendon,FPL,5,179,1,25,2,0,6,0,55,6
2018,1.0,2018-03-23,Tom,Doedee,Adelaide,HBFR,3,224,6,4,3,0,5,0,86,18
2018,1.0,2018-03-23,Darcy,Fogarty,Adelaide,FPR,4,100,0,14,1,0,1,4,100,6
2018,1.0,2018-03-23,Lachlan,Murphy,Adelaide,INT,3,18,0,19,0,0,3,0,50,3
2018,1.0,2018-03-24,Luke,Hodge,Brisbane Lions,HBFL,2,284,11,6,3,0,6,0,76,19
2018,1.0,2018-03-24,David,Armitage,St Kilda,INT,7,141,2,16,1,3,6,0,88,21
2018,1.0,2018-03-24,Nathan,Brown,St Kilda,FB,2,147,4,7,1,0,0,0,100,7
2018,1.0,2018-03-24,Jarryn,Geary,St Kilda,BPL,1,389,7,14,4,0,9,1,85,23
2018,1.0,2018-03-24,Stefan,Martin,Brisbane Lions,RK,6,171,2,8,3,2,4,0,68,13
2018,1.0,2018-03-24,Mitch,Robinson,Brisbane Lions,FPL,6,354,0,17,3,1,4,0,74,17
2018,1.0,2018-03-24,Daniel,Rich,Brisbane Lions,BPL,0,76,2,3,2,0,3,0,71,5
2018,1.0,2018-03-24,Dayne,Beams,Brisbane Lions,R,8,345,0,12,6,2,4,2,62,16
2018,1.0,2018-03-24,Jack,Steven,St Kilda,R,10,535,1,13,7,3,12,0,74,25
2018,1.0,2018-03-24,Shane,Savage,St Kilda,HBFR,5,434,3,10,5,0,2,0,79,19
2018,1.0,2018-03-24,Dylan,Roberton,St Kilda,BPR,3,358,7,8,2,0,4,0,79,19
2018,1.0,2018-03-24,Koby,Stevens,St Kilda,C,4,53,2,18,0,2,5,0,78,18
2018,1.0,2018-03-24,Jake,Carlisle,St Kilda,CHB,2,91,7,5,0,0,2,0,100,13
2018,1.0,2018-03-24,Ryan,Lester,Brisbane Lions,INT,5,186,3,17,4,2,6,0,72,13
2018,1.0,2018-03-24,Allen,Christensen,Brisbane Lions,HFFL,6,197,2,4,3,1,5,0,71,15
2018,1.0,2018-03-24,Jack,Newnes,St Kilda,WR,6,415,5,13,5,1,5,0,68,17
2018,1.0,2018-03-24,Billy,Longer,St Kilda,RK,1,4,2,5,0,0,1,0,71,5
2018,1.0,2018-03-24,Josh,Bruce,St Kilda,FF,5,231,1,8,0,0,2,0,83,10
2018,1.0,2018-03-24,Dayne,Zorko,Brisbane Lions,C,4,296,1,27,4,0,3,1,21,3
2018,1.0,2018-03-24,Josh,Walker,Brisbane Lions,CHF,3,140,0,3,3,0,1,0,63,5
2018,1.0,2018-03-24,Tom,Bell,Brisbane Lions,INT,4,215,3,24,4,2,6,0,63,10
2018,1.0,2018-03-24,Sebastian,Ross,St Kilda,RR,6,604,3,23,5,2,7,0,78,25
2018,1.0,2018-03-24,Sam,Mayes,Brisbane Lions,WR,4,357,4,14,4,0,4,1,68,13
2018,1.0,2018-03-24,Jimmy,Webster,St Kilda,HBFL,5,299,5,7,4,0,2,0,67,12
2018,1.0,2018-03-24,Lewis,Taylor,Brisbane Lions,WL,7,307,2,8,6,1,6,0,74,20
2018,1.0,2018-03-24,Jack,Billings,St Kilda,HFFR,14,495,3,24,4,0,9,1,65,17
2018,1.0,2018-03-24,Nick,Robertson,Brisbane Lions,HBFR,2,284,5,17,3,2,8,1,82,22
2018,1.0,2018-03-24,Darcy,Gardiner,Brisbane Lions,BPR,0,141,6,7,3,0,1,0,77,10
2018,1.0,2018-03-24,Blake,Acres,St Kilda,HFFL,9,354,8,19,3,0,8,0,83,25
2018,1.0,2018-03-24,Charlie,Cameron,Brisbane Lions,FPR,11,269,1,15,5,0,5,2,65,11
2018,1.0,2018-03-24,Daniel,McStay,Brisbane Lions,FB,1,86,4,7,0,0,2,0,91,10
2018,1.0,2018-03-24,Tim,Membrey,St Kilda,FPR,10,261,0,9,1,0,1,2,63,10
2018,1.0,2018-03-24,Jack,Sinclair,St Kilda,INT,4,31,2,13,3,0,6,0,67,8
2018,1.0,2018-03-24,Paddy,McCartin,St Kilda,CHF,2,101,0,7,4,0,1,0,43,3
2018,1.0,2018-03-24,Harris,Andrews,Brisbane Lions,CHB,1,154,3,5,1,0,2,0,73,8
2018,1.0,2018-03-24,Jack,Steele,St Kilda,INT,5,205,4,11,3,0,6,0,83,15
2018,1.0,2018-03-24,Jade,Gresham,St Kilda,FPL,6,301,0,12,2,0,5,1,88,14
2018,1.0,2018-03-24,Eric,Hipwood,Brisbane Lions,FF,4,160,1,5,3,0,2,2,86,6
2018,1.0,2018-03-24,Jarrod,Berry,Brisbane Lions,RR,5,290,1,16,2,2,5,0,84,16
2018,1.0,2018-03-24,Hugh,McCluggage,Brisbane Lions,HFFR,5,340,4,14,3,0,3,0,56,10
2018,1.0,2018-03-24,Ben,Long,St Kilda,WL,5,161,3,19,6,1,3,0,67,10
2018,1.0,2018-03-24,Alex,Witherden,Brisbane Lions,INT,2,239,6,17,1,2,5,0,86,18
2018,1.0,2018-03-24,Hunter,Clark,St Kilda,INT,4,219,1,8,1,0,0,0,75,9
2018,1.0,2018-03-24,Cam,Rayner,Brisbane Lions,INT,3,163,0,5,2,0,2,1,63,5
2018,1.0,2018-03-24,Aaron,Sandilands,Fremantle,RK,2,43,1,7,2,3,7,0,81,13
2018,1.0,2018-03-24,Michael,Johnson,Fremantle,FB,1,222,6,11,1,0,1,0,93,13
2018,1.0,2018-03-24,David,Mundy,Fremantle,R,5,180,1,15,1,0,7,0,76,16
2018,1.0,2018-03-24,Danyle,Pearce,Fremantle,INT,1,173,3,15,2,1,3,0,75,9
2018,1.0,2018-03-24,Paddy,Ryder,Port Adelaide,RK,4,98,1,10,1,0,1,0,67,4
2018,1.0,2018-03-24,Justin,Westhoff,Port Adelaide,FPL,7,217,7,20,5,2,7,0,68,17
2018,1.0,2018-03-24,Travis,Boak,Port Adelaide,HFFL,8,252,2,19,4,1,7,0,73,19
2018,1.0,2018-03-24,Brad,Ebert,Port Adelaide,RR,9,266,1,16,5,1,7,0,75,21
2018,1.0,2018-03-24,Hamish,Hartlett,Port Adelaide,HBFR,7,620,7,11,2,1,7,0,74,17
2018,1.0,2018-03-24,Michael,Walters,Fremantle,FPL,4,381,1,20,4,0,3,1,78,14
2018,1.0,2018-03-24,Jack,Watts,Port Adelaide,CHF,10,245,1,15,2,1,3,2,70,14
2018,1.0,2018-03-24,Hayden,Ballantyne,Fremantle,HFFR,1,122,1,18,3,0,4,0,70,7
2018,1.0,2018-03-24,Tom,Rockliff,Port Adelaide,FPR,5,138,0,16,1,0,1,1,75,9
2018,1.0,2018-03-24,Steven,Motlop,Port Adelaide,WL,9,322,0,12,0,0,2,1,95,18
2018,1.0,2018-03-24,Nat,Fyfe,Fremantle,RR,4,369,2,20,4,2,9,1,68,15
2018,1.0,2018-03-24,Charlie,Dixon,Port Adelaide,FF,8,342,2,11,1,1,7,1,65,13
2018,1.0,2018-03-24,Brandon,Matera,Fremantle,FPR,4,351,0,18,4,0,1,1,79,15
2018,1.0,2018-03-24,Jared,Polec,Port Adelaide,WR,10,163,7,18,3,1,6,0,79,23
2018,1.0,2018-03-24,Tom,Jonas,Port Adelaide,FB,4,324,6,5,2,0,3,0,88,14
2018,1.0,2018-03-24,Nathan,Wilson,Fremantle,BPL,4,292,5,3,2,0,2,0,87,13
2018,1.0,2018-03-24,Chad,Wingard,Port Adelaide,HFFR,15,443,0,7,4,2,3,0,83,19
2018,1.0,2018-03-24,Lachie,Neale,Fremantle,HFFL,6,351,3,18,5,3,12,0,63,24
2018,1.0,2018-03-24,Bradley,Hill,Fremantle,INT,1,435,3,16,9,0,1,2,47,7
2018,1.0,2018-03-24,Cam,Sutcliffe,Fremantle,WR,1,196,5,11,3,0,5,0,82,14
2018,1.0,2018-03-24,Ollie,Wines,Port Adelaide,C,4,307,3,19,5,1,7,0,64,18
2018,1.0,2018-03-24,Matt,Taberner,Fremantle,CHF,4,314,7,11,2,1,5,0,75,15
2018,1.0,2018-03-24,Tom,Clurey,Port Adelaide,CHB,4,264,3,3,2,0,1,0,81,13
2018,1.0,2018-03-24,Sam,Gray,Port Adelaide,R,5,131,2,12,1,0,2,0,91,10
2018,1.0,2018-03-24,Shane,Kersten,Fremantle,INT,2,239,0,8,3,1,3,0,67,8
2018,1.0,2018-03-24,Dom,Barry,Port Adelaide,INT,8,360,3,12,4,0,5,0,68,15
2018,1.0,2018-03-24,Cam,McCarthy,Fremantle,FF,6,372,0,14,2,0,3,1,54,7
2018,1.0,2018-03-24,Alex,Pearce,Fremantle,CHB,0,90,6,6,1,0,4,0,80,8
2018,1.0,2018-03-24,Ed,Langdon,Fremantle,WL,2,296,0,24,2,0,1,0,71,12
2018,1.0,2018-03-24,Connor,Blakely,Fremantle,C,1,221,3,12,4,0,6,0,88,15
2018,1.0,2018-03-24,Dougal,Howard,Port Adelaide,BPR,1,153,7,9,3,0,5,0,90,9
2018,1.0,2018-03-24,Darcy,Byrne-Jones,Port Adelaide,HBFL,6,397,2,22,3,1,11,0,75,21
2018,1.0,2018-03-24,Darcy,Tucker,Fremantle,HBFR,3,204,0,18,0,1,5,0,100,12
2018,1.0,2018-03-24,Riley,Bonner,Port Adelaide,BPL,7,689,7,7,4,0,9,0,81,25
2018,1.0,2018-03-24,Dan,Houston,Port Adelaide,INT,5,188,2,9,1,0,2,0,94,16
2018,1.0,2018-03-24,Sam,Powell-Pepper,Port Adelaide,INT,7,449,0,17,3,2,5,1,53,10
2018,1.0,2018-03-24,Luke,Ryan,Fremantle,BPR,2,481,8,15,4,0,5,0,94,15
2018,1.0,2018-03-24,Todd,Marshall,Port Adelaide,INT,7,206,2,17,2,0,3,1,80,8
2018,1.0,2018-03-24,Bailey,Banfield,Fremantle,HBFL,1,268,2,20,3,0,2,0,67,8
2018,1.0,2018-03-24,Andrew,Brayshaw,Fremantle,INT,3,145,2,25,3,0,6,0,75,9
2018,1.0,2018-03-24,Shaun,Burgoyne,Hawthorn,HFFR,9,344,2,16,4,1,2,1,71,10
2018,1.0,2018-03-24,Jarryd,Roughead,Hawthorn,FF,2,105,0,11,1,0,3,1,80,8
2018,1.0,2018-03-24,Lynden,Dunn,Collingwood,FB,1,174,6,8,2,0,3,0,83,10
2018,1.0,2018-03-24,Scott,Pendlebury,Collingwood,C,3,350,6,23,5,4,8,2,73,19
2018,1.0,2018-03-24,Travis,Varcoe,Collingwood,INT,1,51,3,16,1,0,4,1,57,4
2018,1.0,2018-03-24,James,Frawley,Hawthorn,BPL,2,308,8,6,5,0,5,0,80,12
2018,1.0,2018-03-24,Ben,Reid,Collingwood,CHF,1,170,0,9,1,0,2,1,82,9
2018,1.0,2018-03-24,Cyril,Rioli,Hawthorn,INT,4,338,2,11,5,0,5,0,50,7
2018,1.0,2018-03-24,Ben,McEvoy,Hawthorn,RK,3,57,6,11,3,1,7,0,75,9
2018,1.0,2018-03-24,Ryan,Schoenmakers,Hawthorn,CHF,2,236,2,9,1,0,4,0,73,8
2018,1.0,2018-03-24,Steele,Sidebottom,Collingwood,WL,6,468,4,21,8,2,7,0,74,23
2018,1.0,2018-03-24,Liam,Shiels,Hawthorn,INT,5,254,2,32,4,0,4,0,40,6
2018,1.0,2018-03-24,Ben,Stratton,Hawthorn,FB,2,54,5,4,1,0,3,0,92,11
2018,1.0,2018-03-24,Ricky,Henderson,Hawthorn,WL,7,504,1,17,5,1,4,0,81,17
2018,1.0,2018-03-24,Jack,Gunston,Hawthorn,HFFL,12,390,3,6,4,0,6,0,68,15
2018,1.0,2018-03-24,Paul,Puopolo,Hawthorn,FPL,5,131,3,16,3,0,6,2,73,11
2018,1.0,2018-03-24,Isaac,Smith,Hawthorn,WR,6,482,5,14,3,0,6,1,83,20
2018,1.0,2018-03-24,Luke,Breust,Hawthorn,FPR,7,93,3,19,5,0,6,1,71,12
2018,1.0,2018-03-24,Jeremy,Howe,Collingwood,HBFR,3,411,5,10,1,0,2,0,92,11
2018,1.0,2018-03-24,Will,Hoskin-Elliott,Collingwood,HFFR,4,261,3,9,1,0,6,0,81,13
2018,1.0,2018-03-24,Adam,Treloar,Collingwood,RR,4,463,4,19,7,1,8,1,42,14
2018,1.0,2018-03-24,Jack,Crisp,Collingwood,BPL,1,281,9,17,5,0,8,0,65,11
2018,1.0,2018-03-24,Taylor,Adams,Collingwood,INT,2,236,4,18,7,4,9,1,60,12
2018,1.0,2018-03-24,Jaeger,O'Meara,Hawthorn,C,5,282,3,13,6,5,12,0,59,16
2018,1.0,2018-03-24,Josh,Thomas,Collingwood,HFFL,6,207,3,18,4,1,8,2,71,12
2018,1.0,2018-03-24,Taylor,Duryea,Hawthorn,INT,2,191,6,10,6,0,5,0,71,12
2018,1.0,2018-03-24,Tom,Mitchell,Hawthorn,RR,9,728,9,15,12,3,20,0,70,38
2018,1.0,2018-03-24,Brodie,Grundy,Collingwood,RK,3,52,5,14,3,0,4,0,58,7
2018,1.0,2018-03-24,Tom,Langdon,Collingwood,HBFL,2,62,9,6,2,0,5,0,86,12
2018,1.0,2018-03-24,Jarman,Impey,Hawthorn,R,7,256,2,12,3,0,6,0,67,12
2018,1.0,2018-03-24,Tim,O'Brien,Hawthorn,BPR,1,234,6,11,6,0,4,0,73,11
2018,1.0,2018-03-24,James,Aish,Collingwood,INT,6,189,5,16,1,0,4,0,77,13
2018,1.0,2018-03-24,James,Sicily,Hawthorn,CHB,4,417,11,12,2,0,6,0,85,22
2018,1.0,2018-03-24,Daniel,Howe,Hawthorn,INT,3,253,2,17,3,1,6,1,75,15
2018,1.0,2018-03-24,Brayden,Maynard,Collingwood,BPR,3,486,3,19,4,0,3,0,79,15
2018,1.0,2018-03-24,Darcy,Moore,Collingwood,CHB,3,281,6,10,5,0,2,1,80,12
2018,1.0,2018-03-24,Mason,Cox,Collingwood,FF,1,88,0,14,3,2,2,0,67,4
2018,1.0,2018-03-24,Josh,Smith,Collingwood,WR,5,280,2,15,6,0,2,3,71,10
2018,1.0,2018-03-24,Ben,Crocker,Collingwood,FPR,6,205,1,7,3,0,5,3,44,4
2018,1.0,2018-03-24,Tom,Phillips,Collingwood,R,4,294,4,20,6,0,6,1,70,14
2018,1.0,2018-03-24,Blake,Hardwick,Hawthorn,HBFL,4,266,5,21,4,0,3,0,87,13
2018,1.0,2018-03-24,Ryan,Burton,Hawthorn,HBFR,2,48,3,5,2,0,3,0,63,5
2018,1.0,2018-03-24,Sam,Murray,Collingwood,INT,1,349,5,6,8,0,4,0,74,14
2018,1.0,2018-03-24,Jaidyn,Stephenson,Collingwood,FPL,2,326,3,18,5,1,4,0,69,11
2018,1.0,2018-03-24,Jarrad,Waite,North Melbourne,CHF,3,277,0,9,5,1,7,0,53,8
2018,1.0,2018-03-24,Michael,Rischitelli,Gold Coast,HBFL,1,404,4,15,7,0,5,0,41,7
2018,1.0,2018-03-24,Matt,Rosa,Gold Coast,INT,2,292,8,12,5,0,15,0,54,14
2018,1.0,2018-03-24,Shaun,Higgins,North Melbourne,RR,5,426,4,23,5,0,8,1,52,11
2018,1.0,2018-03-24,Jarrod,Harbrow,Gold Coast,BPL,0,520,8,13,5,1,6,0,61,14
2018,1.0,2018-03-24,Scott,Thompson,North Melbourne,FB,0,239,17,10,6,0,12,0,50,10
2018,1.0,2018-03-24,Todd,Goldstein,North Melbourne,RK,2,281,7,8,5,0,5,0,57,8
2018,1.0,2018-03-24,Jack,Ziebell,North Melbourne,HFFR,4,464,2,12,8,1,6,1,52,11
2018,1.0,2018-03-24,Ben,Cunnington,North Melbourne,R,5,307,6,26,4,1,10,1,57,12
2018,1.0,2018-03-24,Robbie,Tarrant,North Melbourne,CHB,2,111,6,17,4,0,4,0,33,3
2018,1.0,2018-03-24,Jamie,Macmillan,North Melbourne,HBFL,2,586,14,12,9,0,10,0,59,16
2018,1.0,2018-03-24,Shaun,Atley,North Melbourne,HFFL,5,380,3,13,5,0,6,0,55,11
2018,1.0,2018-03-24,David,Swallow,Gold Coast,R,4,435,8,13,4,0,13,1,53,17
2018,1.0,2018-03-24,Steven,May,Gold Coast,CHB,0,304,9,8,3,0,5,0,67,10
2018,1.0,2018-03-24,Sam,Day,Gold Coast,FF,2,196,3,17,3,0,5,1,50,5
2018,1.0,2018-03-24,Tom,Lynch,Gold Coast,CHF,2,363,1,23,9,0,5,1,56,9
2018,1.0,2018-03-24,Ben,Jacobs,North Melbourne,C,0,75,2,20,2,1,2,0,33,2
2018,1.0,2018-03-24,Rory,Thompson,Gold Coast,FB,0,24,4,11,1,0,3,0,50,2
2018,1.0,2018-03-24,Jarryd,Lyons,Gold Coast,C,2,336,3,20,5,2,10,0,32,7
2018,1.0,2018-03-24,Aaron,Young,Gold Coast,HFFR,5,442,4,18,9,0,12,3,52,14
2018,1.0,2018-03-24,Alex,Sexton,Gold Coast,FPR,4,389,2,17,8,0,8,1,28,5
2018,1.0,2018-03-24,Marley,Williams,North Melbourne,BPL,0,379,6,18,5,0,1,0,42,5
2018,1.0,2018-03-24,Jed,Anderson,North Melbourne,INT,1,252,1,19,6,0,4,1,25,3
2018,1.0,2018-03-24,Jarrod,Witts,Gold Coast,RK,5,381,6,10,7,1,11,0,44,11
2018,1.0,2018-03-24,Nathan,Hrovat,North Melbourne,INT,1,73,0,14,3,0,2,0,50,4
2018,1.0,2018-03-24,Jack,Martin,Gold Coast,HFFL,6,283,1,14,6,1,4,0,52,11
2018,1.0,2018-03-24,Luke,McDonald,North Melbourne,BPR,0,353,6,18,5,0,6,0,31,4
2018,1.0,2018-03-24,Kade,Kolodjashnij,Gold Coast,HBFR,1,212,9,12,4,0,4,0,59,10
2018,1.0,2018-03-24,Billy,Hartung,North Melbourne,WR,4,290,5,21,5,0,8,3,46,10
2018,1.0,2018-03-24,Ben,Brown,North Melbourne,FF,1,82,0,10,1,0,0,0,25,1
2018,1.0,2018-03-24,Kayne,Turner,North Melbourne,FPL,3,104,2,7,0,0,6,0,58,7
2018,1.0,2018-03-24,Nick,Holman,Gold Coast,INT,2,246,4,32,5,0,6,5,42,5
2018,1.0,2018-03-24,Touk,Miller,Gold Coast,RR,5,299,4,13,5,2,9,1,62,13
2018,1.0,2018-03-24,Trent,Dumont,North Melbourne,INT,4,321,5,30,4,1,7,1,44,8
2018,1.0,2018-03-24,Lachie,Weller,Gold Coast,WL,2,284,7,15,2,0,10,1,53,10
2018,1.0,2018-03-24,Darcy,Macpherson,Gold Coast,FPL,4,240,2,22,5,0,6,2,44,8
2018,1.0,2018-03-24,Jesse,Joyce,Gold Coast,BPR,0,55,5,7,0,0,4,0,75,6
2018,1.0,2018-03-24,Ryan,Clarke,North Melbourne,FPR,2,504,10,22,8,0,7,0,62,16
2018,1.0,2018-03-24,Brayden,Fiorini,Gold Coast,INT,4,365,3,20,4,1,6,1,48,10
2018,1.0,2018-03-24,Ben,Ainsworth,Gold Coast,INT,3,180,4,20,5,0,6,1,64,7
