year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2021,1.0,2021-03-18,Kane,Lambert,Richmond,R,8,339,1,20,6,0,6,0,64,18
2021,1.0,2021-03-18,Toby,Nankervis,Richmond,RK,4,84,2,9,3,2,4,0,58,7
2021,1.0,2021-03-18,Oscar,McDonald,Carlton,INT,5,299,2,6,2,0,1,0,67,6
2021,1.0,2021-03-18,Daniel,Rioli,Richmond,INT,6,159,0,5,3,0,1,1,70,7
2021,1.0,2021-03-18,Jacob,Weitering,Carlton,CHB,1,409,3,6,3,0,1,0,86,12
2021,1.0,2021-03-18,Marc,Pittonet,Carlton,RK,5,70,3,9,0,0,1,0,78,7
2021,1.0,2021-03-18,Jayden,Short,Richmond,HBFR,3,716,2,11,2,0,1,0,78,18
2021,1.0,2021-03-18,Jason,Castagna,Richmond,HFFR,4,188,0,15,3,0,2,0,54,7
2021,1.0,2021-03-18,Nathan,Broad,Richmond,INT,4,120,5,7,0,0,5,0,100,9
2021,1.0,2021-03-18,Jack,Silvagni,Carlton,FPR,3,218,0,5,1,0,0,0,86,6
2021,1.0,2021-03-18,Sam,Petrevski-Seton,Carlton,BPR,5,311,3,12,2,0,2,0,80,12
2021,1.0,2021-03-18,Thomas,Williamson,Carlton,INT,6,279,4,16,2,0,3,0,75,9
2021,1.0,2021-03-18,Zac,Fisher,Carlton,FPL,8,281,1,12,4,1,7,0,65,13
2021,1.0,2021-03-18,Shai,Bolton,Richmond,CHF,7,554,0,9,3,6,9,0,64,16
2021,1.0,2021-03-18,Will,Setterfield,Carlton,WL,5,305,2,12,1,0,4,0,88,15
2021,1.0,2021-03-18,Harry,McKay,Carlton,CHF,8,157,0,6,0,0,3,0,50,5
2021,1.0,2021-03-18,Jack,Graham,Richmond,INT,7,836,2,26,7,2,5,0,79,26
2021,1.0,2021-03-18,Paddy,Dow,Carlton,INT,7,352,0,12,6,0,6,0,61,11
2021,1.0,2021-03-18,Lachie,Fogarty,Carlton,HFFL,8,284,3,13,6,0,6,0,75,15
2021,1.0,2021-03-18,Lochie,O'Brien,Carlton,INT,3,208,2,22,6,0,1,0,78,7
2021,1.0,2021-03-18,Liam,Baker,Richmond,HBFL,2,185,5,14,4,0,6,0,73,11
2021,1.0,2021-03-18,Michael,Gibbons,Carlton,INT,8,244,1,19,3,1,3,0,80,12
2021,1.0,2021-03-18,Sam,Walsh,Carlton,R,7,389,3,22,3,3,11,1,87,27
2021,1.0,2021-03-18,Noah,Balta,Richmond,BPR,4,319,7,7,2,2,2,0,73,8
2021,1.0,2021-03-18,Jack,Ross,Richmond,INT,6,200,0,7,1,1,0,0,75,6
2021,1.0,2021-03-18,Marlion,Pickett,Richmond,INT,1,276,7,10,3,0,7,0,69,9
2021,1.0,2021-03-18,Jake,Aarts,Richmond,HFFL,6,172,1,14,1,0,4,2,92,11
2021,1.0,2021-03-19,Scott,Pendlebury,Collingwood,C,7,570,7,24,6,1,8,1,72,18
2021,1.0,2021-03-19,Stefan,Martin,Western Bulldogs,RK,5,45,4,8,0,3,6,1,87,13
2021,1.0,2021-03-19,Jordan,Roughead,Collingwood,FB,3,311,8,5,7,0,5,0,71,10
2021,1.0,2021-03-19,Tom,Liberatore,Western Bulldogs,R,6,272,2,36,5,2,7,3,75,21
2021,1.0,2021-03-19,Mitch,Wallis,Western Bulldogs,INT,1,119,1,12,4,0,6,0,77,10
2021,1.0,2021-03-19,Jeremy,Howe,Collingwood,HBFR,2,242,5,15,0,0,1,0,100,13
2021,1.0,2021-03-19,Will,Hoskin-Elliott,Collingwood,HFFR,5,79,0,17,3,0,5,0,75,9
2021,1.0,2021-03-19,Adam,Treloar,Western Bulldogs,C,4,187,2,13,4,2,8,0,67,12
2021,1.0,2021-03-19,Jack,Crisp,Collingwood,HBFL,5,529,7,19,6,2,5,0,74,17
2021,1.0,2021-03-19,Taylor,Adams,Collingwood,RR,4,267,0,30,7,3,4,2,60,12
2021,1.0,2021-03-19,Josh,Bruce,Western Bulldogs,FF,4,263,0,8,5,0,2,1,73,11
2021,1.0,2021-03-19,Jamie,Elliott,Collingwood,HFFL,4,184,2,18,3,0,3,0,58,7
2021,1.0,2021-03-19,Josh,Thomas,Collingwood,FPR,7,181,3,19,0,0,3,0,62,8
2021,1.0,2021-03-19,Taylor,Duryea,Western Bulldogs,HBFL,2,200,7,6,1,0,3,0,96,21
2021,1.0,2021-03-19,Jack,Macrae,Western Bulldogs,RR,5,322,4,21,5,1,6,3,77,27
2021,1.0,2021-03-19,Lachie,Hunter,Western Bulldogs,WR,7,388,0,11,5,0,5,0,77,24
2021,1.0,2021-03-19,Brodie,Grundy,Collingwood,RK,3,169,5,20,2,0,2,0,73,8
2021,1.0,2021-03-19,Marcus,Bontempelli,Western Bulldogs,FPR,5,397,2,10,7,2,5,1,61,17
2021,1.0,2021-03-19,Jordan,De Goey,Collingwood,R,9,309,0,15,4,0,6,0,56,9
2021,1.0,2021-03-19,Bailey,Dale,Western Bulldogs,HBFR,2,313,6,10,1,0,4,0,88,14
2021,1.0,2021-03-19,Brayden,Maynard,Collingwood,BPL,6,685,6,21,6,0,3,0,86,18
2021,1.0,2021-03-19,Darcy,Moore,Collingwood,CHB,4,347,9,4,3,0,2,0,94,17
2021,1.0,2021-03-19,Caleb,Daniel,Western Bulldogs,BPR,2,536,3,9,4,0,1,0,89,25
2021,1.0,2021-03-19,Josh,Dunkley,Western Bulldogs,INT,6,265,5,22,4,0,8,0,70,21
2021,1.0,2021-03-19,Mason,Cox,Collingwood,FF,4,204,0,11,5,1,3,0,53,8
2021,1.0,2021-03-19,Bailey,Williams,Western Bulldogs,BPL,3,550,9,12,9,0,6,1,82,22
2021,1.0,2021-03-19,Tim,English,Western Bulldogs,FPL,4,181,2,6,1,1,3,1,79,11
2021,1.0,2021-03-19,Callum L.,Brown,Collingwood,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-19,Alex,Keath,Western Bulldogs,CHB,3,245,8,7,1,0,2,0,89,16
2021,1.0,2021-03-19,Josh,Daicos,Collingwood,FPL,3,65,1,10,3,0,5,0,78,7
2021,1.0,2021-03-19,Patrick,Lipinski,Western Bulldogs,INT,3,226,4,14,1,0,5,0,92,24
2021,1.0,2021-03-19,Aaron,Naughton,Western Bulldogs,CHF,6,353,1,7,3,0,2,1,53,8
2021,1.0,2021-03-19,Brody,Mihocek,Collingwood,CHF,6,318,2,8,3,0,3,1,55,6
2021,1.0,2021-03-19,Brayden,Sier,Collingwood,INT,3,40,1,26,1,1,4,0,67,6
2021,1.0,2021-03-19,Jack,Madgen,Collingwood,BPR,3,242,6,11,4,0,5,0,79,15
2021,1.0,2021-03-19,Bailey,Smith,Western Bulldogs,HFFL,7,526,4,14,9,0,6,2,75,27
2021,1.0,2021-03-19,Ryan,Gardner,Western Bulldogs,FB,2,113,5,3,0,0,3,0,91,10
2021,1.0,2021-03-19,Isaac,Quaynor,Collingwood,INT,1,337,4,14,4,0,3,0,62,8
2021,1.0,2021-03-19,John,Noble,Collingwood,WL,2,245,6,25,1,0,6,0,77,17
2021,1.0,2021-03-19,Rhylee,West,Western Bulldogs,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-19,Tyler,Brown,Collingwood,WR,3,230,4,22,3,0,5,0,62,8
2021,1.0,2021-03-19,Laitham,Vandermeer,Western Bulldogs,WL,4,224,1,11,0,0,6,3,93,13
2021,1.0,2021-03-19,Trey,Ruscoe,Collingwood,INT,3,77,0,25,2,0,1,1,67,2
2021,1.0,2021-03-19,Oliver,Henry,Collingwood,INT,1,48,1,6,2,0,1,0,50,2
2021,1.0,2021-03-19,Lachlan,McNeil,Western Bulldogs,HFFR,2,140,1,16,7,0,7,0,33,3
2021,1.0,2021-03-19,Anthony,Scott,Western Bulldogs,INT,1,227,4,5,1,0,2,0,81,13
2021,1.0,2021-03-20,David,Mundy,Fremantle,R,4,292,3,9,4,2,5,0,63,12
2021,1.0,2021-03-20,Nathan,Jones,Melbourne,INT,6,298,2,5,1,0,2,0,72,13
2021,1.0,2021-03-20,Neville,Jetta,Melbourne,BPL,1,6,3,5,0,0,3,0,78,7
2021,1.0,2021-03-20,Travis,Colyer,Fremantle,HFFR,4,310,1,16,4,0,3,1,54,7
2021,1.0,2021-03-20,Nat,Fyfe,Fremantle,C,8,287,0,24,8,1,10,2,78,21
2021,1.0,2021-03-20,Reece,Conca,Fremantle,HBFL,0,88,11,3,5,0,7,0,75,12
2021,1.0,2021-03-20,Steven,May,Melbourne,FB,2,578,8,7,4,0,3,0,79,19
2021,1.0,2021-03-20,Max,Gawn,Melbourne,RK,3,155,4,10,5,2,4,0,58,7
2021,1.0,2021-03-20,Tom,McDonald,Melbourne,CHF,6,393,2,15,6,0,2,4,50,9
2021,1.0,2021-03-20,Adam,Tomlinson,Melbourne,BPR,2,317,5,7,2,0,1,0,80,12
2021,1.0,2021-03-20,Matt,Taberner,Fremantle,FF,7,276,3,6,0,1,7,0,77,10
2021,1.0,2021-03-20,James,Aish,Fremantle,WL,6,442,2,8,5,0,3,0,41,7
2021,1.0,2021-03-20,Christian,Salem,Melbourne,HBFL,2,363,5,21,3,0,5,0,72,13
2021,1.0,2021-03-20,Blake,Acres,Fremantle,WR,3,138,0,16,5,0,3,0,67,8
2021,1.0,2021-03-20,Angus,Brayshaw,Melbourne,WL,5,227,6,14,4,0,5,0,61,11
2021,1.0,2021-03-20,Jake,Lever,Melbourne,CHB,2,496,12,10,4,0,2,0,78,14
2021,1.0,2021-03-20,Alex,Pearce,Fremantle,BPR,1,33,0,2,2,0,1,0,0,0
2021,1.0,2021-03-20,Joel,Hamling,Fremantle,FB,0,45,6,5,3,0,3,0,70,7
2021,1.0,2021-03-20,Alex,Neal-Bullen,Melbourne,FPL,3,316,3,9,6,2,7,0,59,10
2021,1.0,2021-03-20,James,Harmes,Melbourne,R,4,314,2,27,6,0,3,1,65,13
2021,1.0,2021-03-20,Ed,Langdon,Melbourne,WR,5,441,5,14,4,0,8,1,73,16
2021,1.0,2021-03-20,Connor,Blakely,Fremantle,INT,1,162,2,11,2,0,4,0,79,11
2021,1.0,2021-03-20,Ethan,Hughes,Fremantle,HFFL,3,241,6,12,5,1,5,0,75,12
2021,1.0,2021-03-20,Clayton,Oliver,Melbourne,RR,9,301,5,22,5,3,10,1,80,28
2021,1.0,2021-03-20,Jayden,Hunt,Melbourne,HBFR,2,229,3,9,2,1,3,0,90,9
2021,1.0,2021-03-20,Christian,Petracca,Melbourne,C,6,427,0,25,4,1,5,0,71,17
2021,1.0,2021-03-20,Luke,Ryan,Fremantle,HBFR,1,425,7,7,4,0,4,0,86,18
2021,1.0,2021-03-20,Brennan,Cox,Fremantle,CHB,1,111,6,4,1,0,3,0,90,9
2021,1.0,2021-03-20,Andrew,Brayshaw,Fremantle,RR,5,505,7,22,6,0,8,0,69,20
2021,1.0,2021-03-20,Bayley,Fritsch,Melbourne,FPR,6,261,1,13,0,0,0,0,60,6
2021,1.0,2021-03-20,Adam,Cerra,Fremantle,CHF,4,488,2,17,5,2,7,1,79,19
2021,1.0,2021-03-20,Charlie,Spargo,Melbourne,INT,5,156,2,13,0,0,5,1,88,14
2021,1.0,2021-03-20,Stefan,Giro,Fremantle,INT,0,102,2,12,2,1,2,0,63,5
2021,1.0,2021-03-20,Sam,Switkowski,Fremantle,FPL,6,215,2,16,3,1,7,1,80,12
2021,1.0,2021-03-20,Tom,Sparrow,Melbourne,HFFL,4,191,3,21,2,0,5,2,70,7
2021,1.0,2021-03-20,Lachie,Schultz,Fremantle,FPR,4,144,3,18,4,0,4,1,60,6
2021,1.0,2021-03-20,Kade,Chandler,Melbourne,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-20,Kysaiah,Pickett,Melbourne,HFFR,4,251,4,18,4,0,4,3,75,9
2021,1.0,2021-03-20,Hayden,Young,Fremantle,BPL,4,532,6,13,4,0,1,0,68,13
2021,1.0,2021-03-20,Trent,Rivers,Melbourne,INT,2,196,6,5,5,0,3,0,57,8
2021,1.0,2021-03-20,Luke,Jackson,Melbourne,FF,3,70,1,11,3,0,2,1,70,7
2021,1.0,2021-03-20,Caleb,Serong,Fremantle,INT,6,433,4,13,4,3,11,1,69,18
2021,1.0,2021-03-20,Tobe,Watson,Fremantle,INT,0,75,1,17,1,0,2,0,63,5
2021,1.0,2021-03-20,Liam,Henry,Fremantle,INT,3,149,0,9,5,0,4,0,25,2
2021,1.0,2021-03-20,James,Jordon,Melbourne,INT,4,232,1,24,4,1,2,1,67,10
2021,1.0,2021-03-20,Lloyd,Meek,Fremantle,RK,2,-1,0,15,1,0,1,0,100,6
2021,1.0,2021-03-20,Shaun,Higgins,Geelong,INT,5,364,2,9,3,1,6,0,77,17
2021,1.0,2021-03-20,Joel,Selwood,Geelong,C,6,478,2,15,6,2,6,1,94,17
2021,1.0,2021-03-20,Tom,Hawkins,Geelong,FF,4,145,0,11,1,0,3,3,75,6
2021,1.0,2021-03-20,Lachie,Henderson,Geelong,BPL,2,313,4,7,2,0,2,0,100,11
2021,1.0,2021-03-20,Patrick,Dangerfield,Geelong,R,5,747,3,9,7,4,5,0,62,16
2021,1.0,2021-03-20,Taylor,Walker,Adelaide,FF,12,401,1,9,5,0,8,0,61,11
2021,1.0,2021-03-20,Rory,Sloane,Adelaide,C,8,499,2,28,3,2,9,0,80,16
2021,1.0,2021-03-20,Gary,Rohan,Geelong,CHF,4,156,0,9,3,0,3,1,50,3
2021,1.0,2021-03-20,Rhys,Stanley,Geelong,RK,1,100,1,9,2,3,7,0,71,10
2021,1.0,2021-03-20,Tom,Lynch,Adelaide,INT,10,241,2,13,0,0,1,1,94,16
2021,1.0,2021-03-20,Cameron,Guthrie,Geelong,HFFR,7,234,3,16,1,1,8,3,74,17
2021,1.0,2021-03-20,Brodie,Smith,Adelaide,CHB,3,549,7,10,5,0,4,0,76,16
2021,1.0,2021-03-20,Isaac,Smith,Geelong,WL,6,498,2,6,8,0,3,0,62,13
2021,1.0,2021-03-20,Luke,Dahlhaus,Geelong,INT,6,219,3,14,0,0,6,0,85,11
2021,1.0,2021-03-20,Paul,Seedsman,Adelaide,WR,6,554,5,14,6,0,5,0,76,16
2021,1.0,2021-03-20,Josh,Jenkins,Geelong,FPR,5,187,0,6,4,0,3,1,50,4
2021,1.0,2021-03-20,Luke,Brown,Adelaide,BPR,0,36,2,4,1,0,1,0,60,3
2021,1.0,2021-03-20,Mark,Blicavs,Geelong,FB,6,195,3,5,2,1,3,0,82,14
2021,1.0,2021-03-20,Rory,Laird,Adelaide,RR,8,464,2,28,2,3,3,1,63,17
2021,1.0,2021-03-20,Jed,Bews,Geelong,INT,1,291,1,16,3,0,1,0,50,4
2021,1.0,2021-03-20,Jake,Kelly,Adelaide,HBFR,2,118,3,3,0,0,2,0,100,4
2021,1.0,2021-03-20,Jake,Kolodjashnij,Geelong,HBFR,1,140,3,12,1,0,3,0,85,11
2021,1.0,2021-03-20,Ben,Keays,Adelaide,R,10,470,2,27,3,3,8,0,57,13
2021,1.0,2021-03-20,Sam,Menegola,Geelong,WR,2,179,1,11,3,1,5,1,79,11
2021,1.0,2021-03-20,Reilly,O'Brien,Adelaide,RK,5,130,2,14,0,0,4,0,75,6
2021,1.0,2021-03-20,Brandan,Parfitt,Geelong,RR,5,249,3,21,4,0,4,2,67,12
2021,1.0,2021-03-20,Tom,Stewart,Geelong,CHB,4,501,7,8,0,0,3,0,95,20
2021,1.0,2021-03-20,Mark,O'Connor,Geelong,BPR,5,190,9,10,0,0,7,0,94,17
2021,1.0,2021-03-20,Zach,Guthrie,Geelong,INT,6,199,0,11,2,0,0,0,73,8
2021,1.0,2021-03-20,Tom,Doedee,Adelaide,HBFL,1,376,9,9,4,0,5,0,69,9
2021,1.0,2021-03-20,Lachlan,Murphy,Adelaide,FPR,3,186,1,12,4,0,4,1,36,4
2021,1.0,2021-03-20,Billy,Frampton,Adelaide,CHF,7,310,2,3,1,0,2,0,64,9
2021,1.0,2021-03-20,Tom,Atkins,Geelong,HBFL,7,185,4,19,4,1,8,0,74,14
2021,1.0,2021-03-20,Jordan,Clark,Geelong,HFFL,6,406,2,10,0,0,3,0,89,16
2021,1.0,2021-03-20,Charlie,Constable,Geelong,INT,1,82,1,2,0,1,2,0,67,4
2021,1.0,2021-03-20,Gryan,Miers,Geelong,FPL,4,231,0,14,6,0,4,1,63,10
2021,1.0,2021-03-20,Mitchell,Hinge,Adelaide,INT,0,197,2,1,1,0,1,0,57,4
2021,1.0,2021-03-20,Ned,McHenry,Adelaide,HFFR,6,196,1,23,3,1,5,0,75,9
2021,1.0,2021-03-20,Will,Hamill,Adelaide,INT,1,109,3,17,0,0,1,0,83,5
2021,1.0,2021-03-20,Shane,McAdam,Adelaide,FPL,2,55,0,9,2,0,3,1,57,4
2021,1.0,2021-03-20,Andrew,McPherson,Adelaide,BPL,0,143,6,14,3,0,3,0,60,6
2021,1.0,2021-03-20,Harry,Schoenberg,Adelaide,INT,6,158,4,17,0,1,6,1,88,14
2021,1.0,2021-03-20,Lachlan,Sholl,Adelaide,WL,1,457,2,16,7,0,4,0,74,17
2021,1.0,2021-03-20,Jordon,Butts,Adelaide,FB,1,202,5,3,3,0,3,0,60,6
2021,1.0,2021-03-20,Sam,Berry,Adelaide,INT,3,76,0,31,1,2,2,1,88,7
2021,1.0,2021-03-20,James,Rowe,Adelaide,HFFL,5,255,1,10,0,0,5,2,81,13
2021,1.0,2021-03-20,Shaun,Burgoyne,Hawthorn,FPL,3,271,3,13,3,0,0,0,65,11
2021,1.0,2021-03-20,Ben,McEvoy,Hawthorn,RK,4,78,4,14,2,2,2,0,71,10
2021,1.0,2021-03-20,Cale,Hooker,Essendon,CHB,5,21,0,7,0,0,3,1,75,6
2021,1.0,2021-03-20,Liam,Shiels,Hawthorn,RR,9,333,2,21,2,1,6,0,90,17
2021,1.0,2021-03-20,Dyson,Heppell,Essendon,WR,6,479,7,13,4,0,3,0,84,21
2021,1.0,2021-03-20,Luke,Breust,Hawthorn,HFFL,8,206,2,12,3,0,6,1,67,12
2021,1.0,2021-03-20,Dylan,Shiel,Essendon,R,7,359,0,24,1,3,3,0,94,16
2021,1.0,2021-03-20,Devon,Smith,Essendon,FPL,7,258,1,18,2,0,4,2,67,8
2021,1.0,2021-03-20,Sam,Frost,Hawthorn,BPL,3,250,10,6,1,0,7,0,71,12
2021,1.0,2021-03-20,Jaeger,O'Meara,Hawthorn,C,3,419,1,14,3,4,8,2,73,22
2021,1.0,2021-03-20,Tom,Mitchell,Hawthorn,INT,9,353,5,18,7,2,11,2,77,30
2021,1.0,2021-03-20,Jonathon,Ceglar,Hawthorn,FF,7,260,1,7,5,1,4,0,63,10
2021,1.0,2021-03-20,Kyle,Hartigan,Hawthorn,FB,1,142,4,7,1,0,3,0,89,8
2021,1.0,2021-03-20,Jarman,Impey,Hawthorn,HBFL,4,532,4,5,8,0,3,0,75,15
2021,1.0,2021-03-20,Zach,Merrett,Essendon,C,4,397,6,20,7,1,7,0,71,22
2021,1.0,2021-03-20,Tim,O'Brien,Hawthorn,R,4,161,0,10,4,0,2,1,100,8
2021,1.0,2021-03-20,Tom,Cutler,Essendon,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-20,Kyle,Langford,Essendon,HFFR,7,229,6,10,2,0,4,0,74,14
2021,1.0,2021-03-20,Daniel,Howe,Hawthorn,INT,5,353,4,7,6,0,5,0,84,16
2021,1.0,2021-03-20,Peter,Wright,Essendon,FF,7,242,3,4,3,0,2,0,75,12
2021,1.0,2021-03-20,Jayden,Laverde,Essendon,BPL,1,165,5,5,2,0,4,0,83,10
2021,1.0,2021-03-20,Anthony,McDonald-Tipungwuti,Essendon,FPR,8,252,0,13,1,0,4,1,69,11
2021,1.0,2021-03-20,Darcy,Parish,Essendon,INT,8,411,4,18,5,3,7,2,78,14
2021,1.0,2021-03-20,Mason,Redman,Essendon,BPR,5,303,4,6,2,0,4,0,80,12
2021,1.0,2021-03-20,Tom,Phillips,Hawthorn,WL,4,277,3,9,3,0,6,0,81,17
2021,1.0,2021-03-20,Aaron,Francis,Essendon,FB,2,160,8,9,3,0,4,0,79,11
2021,1.0,2021-03-20,Blake,Hardwick,Hawthorn,CHB,2,393,8,11,4,0,4,0,91,19
2021,1.0,2021-03-20,Will,Snelling,Essendon,WL,4,127,1,21,3,0,7,2,71,10
2021,1.0,2021-03-20,Andrew,McGrath,Essendon,INT,8,475,7,25,9,2,10,0,73,24
2021,1.0,2021-03-20,Harry,Morrison,Hawthorn,HBFR,6,301,4,9,8,1,7,0,75,15
2021,1.0,2021-03-20,James,Worpel,Hawthorn,HFFR,6,184,0,16,2,2,4,0,65,11
2021,1.0,2021-03-20,Jordan,Ridley,Essendon,HBFR,3,577,4,7,3,0,0,0,95,20
2021,1.0,2021-03-20,Dylan,Moore,Hawthorn,BPR,8,98,3,14,2,0,8,2,74,14
2021,1.0,2021-03-20,Brayden,Ham,Essendon,HFFL,4,120,2,23,1,0,4,1,65,11
2021,1.0,2021-03-20,Nick,Hind,Essendon,HBFL,7,636,9,11,6,1,5,0,64,16
2021,1.0,2021-03-20,Oliver,Hanrahan,Hawthorn,INT,6,271,1,12,3,0,2,0,50,6
2021,1.0,2021-03-20,Jye,Caldwell,Essendon,RR,7,174,3,24,5,1,5,0,64,14
2021,1.0,2021-03-20,Changkuoth,Jiath,Hawthorn,INT,5,336,7,7,1,0,4,0,86,19
2021,1.0,2021-03-20,Will,Day,Hawthorn,WR,7,536,8,16,4,1,5,0,79,22
2021,1.0,2021-03-20,Ned,Cahill,Essendon,INT,2,184,6,16,4,0,5,0,60,6
2021,1.0,2021-03-20,Sam,Draper,Essendon,RK,5,161,2,10,4,2,2,1,60,6
2021,1.0,2021-03-20,Harrison,Jones,Essendon,INT,8,162,0,10,3,0,2,2,54,7
2021,1.0,2021-03-20,Nik,Cox,Essendon,CHF,3,256,2,9,4,0,2,1,89,8
2021,1.0,2021-03-20,Connor,Downie,Hawthorn,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-20,Tyler,Brockman,Hawthorn,FPR,4,157,0,11,5,0,3,0,44,4
2021,1.0,2021-03-20,Jacob,Koschitzke,Hawthorn,CHF,2,135,0,8,2,0,1,3,71,5
2021,1.0,2021-03-20,Grant,Birchall,Brisbane Lions,HBFR,6,203,2,8,1,0,1,0,82,9
2021,1.0,2021-03-20,Josh P.,Kennedy,Sydney,INT,4,170,1,19,5,2,9,0,35,6
2021,1.0,2021-03-20,Mitch,Robinson,Brisbane Lions,RR,4,281,4,10,4,1,1,0,50,5
2021,1.0,2021-03-20,Daniel,Rich,Brisbane Lions,BPL,1,641,6,8,6,0,2,0,61,14
2021,1.0,2021-03-20,Sam,Reid,Sydney,CHF,4,171,1,8,0,0,0,0,83,5
2021,1.0,2021-03-20,Ryan,Lester,Brisbane Lions,CHB,1,53,5,6,2,0,3,1,89,8
2021,1.0,2021-03-20,Luke,Parker,Sydney,C,8,241,0,8,5,1,3,0,65,15
2021,1.0,2021-03-20,Tom,Hickey,Sydney,RK,7,400,5,11,5,5,9,0,83,19
2021,1.0,2021-03-20,Harry,Cunningham,Sydney,HBFL,2,117,4,12,1,0,3,0,78,7
2021,1.0,2021-03-20,Lachie,Neale,Brisbane Lions,R,6,300,3,18,4,4,12,0,75,18
2021,1.0,2021-03-20,Jarryd,Lyons,Brisbane Lions,INT,7,337,4,16,3,4,9,0,68,19
2021,1.0,2021-03-20,Dayne,Zorko,Brisbane Lions,C,7,445,4,20,5,2,7,2,68,15
2021,1.0,2021-03-20,Lincoln,McCarthy,Brisbane Lions,HFFR,3,189,3,16,5,0,10,0,50,8
2021,1.0,2021-03-20,Dane,Rampe,Sydney,CHB,7,502,10,10,6,0,6,0,77,17
2021,1.0,2021-03-20,Joe,Daniher,Brisbane Lions,CHF,4,302,1,11,6,0,3,0,50,5
2021,1.0,2021-03-20,Jake,Lloyd,Sydney,HBFR,6,434,5,9,3,1,5,0,92,22
2021,1.0,2021-03-20,Charlie,Cameron,Brisbane Lions,FPR,4,207,1,9,0,3,1,0,70,7
2021,1.0,2021-03-20,Isaac,Heeney,Sydney,FPR,10,329,0,9,2,0,0,1,85,11
2021,1.0,2021-03-20,Harris,Andrews,Brisbane Lions,FB,1,151,7,5,2,0,4,0,73,8
2021,1.0,2021-03-20,Callum,Ah Chee,Brisbane Lions,INT,2,258,7,7,6,0,8,1,83,10
2021,1.0,2021-03-20,George,Hewett,Sydney,BPR,5,326,7,11,5,0,4,0,60,12
2021,1.0,2021-03-20,Callum,Mills,Sydney,RR,10,416,3,15,6,0,6,0,86,25
2021,1.0,2021-03-20,Tom,Papley,Sydney,R,9,186,3,7,2,0,5,0,73,11
2021,1.0,2021-03-20,Rhys,Mathieson,Brisbane Lions,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-20,Eric,Hipwood,Brisbane Lions,FF,3,182,1,9,5,0,4,0,67,6
2021,1.0,2021-03-20,Oliver,Florent,Sydney,WR,3,242,4,19,2,1,5,0,88,14
2021,1.0,2021-03-20,Will,Hayward,Sydney,INT,0,0,0,0,0,0,0,0,0,0
2021,1.0,2021-03-20,Jordan,Dawson,Sydney,BPL,3,476,8,6,6,0,5,0,67,14
2021,1.0,2021-03-20,Jarrod,Berry,Brisbane Lions,WR,6,253,3,17,2,0,3,0,69,11
