year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2019,1.0,2019-03-23,Corey,Wagner,Melbourne,INT,4,313,3,13,5,0,5,1,71,10
2019,1.0,2019-03-23,Sam,Weideman,Melbourne,FF,6,156,0,12,0,0,2,2,77,10
2019,1.0,2019-03-23,Ryan,Burton,Port Adelaide,HBFL,3,548,6,13,4,0,4,0,62,16
2019,1.0,2019-03-23,Riley,Bonner,Port Adelaide,BPL,3,388,8,8,5,0,6,0,83,15
2019,1.0,2019-03-23,Dan,Houston,Port Adelaide,BPR,3,313,5,15,1,1,4,0,94,15
2019,1.0,2019-03-23,Sam,Powell-Pepper,Port Adelaide,RR,10,375,2,14,8,1,6,1,50,10
2019,1.0,2019-03-23,Todd,Marshall,Port Adelaide,INT,5,194,1,3,2,0,0,0,70,7
2019,1.0,2019-03-23,Bayley,Fritsch,Melbourne,INT,2,257,6,12,3,1,6,0,79,11
2019,1.0,2019-03-23,Charlie,Spargo,Melbourne,HFFR,5,173,1,22,2,0,1,0,82,9
2019,1.0,2019-03-23,Marty,Hore,Melbourne,INT,1,187,8,8,3,0,7,0,71,10
2019,1.0,2019-03-23,Tom,Sparrow,Melbourne,BPL,3,223,1,25,3,0,3,1,71,10
2019,1.0,2019-03-23,Zak,Butters,Port Adelaide,INT,4,189,2,11,2,0,2,1,54,7
2019,1.0,2019-03-23,Willem,Drew,Port Adelaide,INT,7,216,3,19,4,3,5,0,81,17
2019,1.0,2019-03-23,Xavier,Duursma,Port Adelaide,WL,7,212,2,13,1,0,2,0,88,14
2019,1.0,2019-03-23,Connor,Rozee,Port Adelaide,FPR,7,62,3,9,3,0,4,0,78,14
2019,1.0,2019-03-23,Shaun,Burgoyne,Hawthorn,HBFL,5,273,2,21,4,1,5,2,67,8
2019,1.0,2019-03-23,Eddie,Betts,Adelaide,FPR,4,224,0,7,1,1,2,3,70,7
2019,1.0,2019-03-23,Jarryd,Roughead,Hawthorn,HFFL,7,117,1,10,2,0,7,2,53,8
2019,1.0,2019-03-23,Richard,Douglas,Adelaide,FPL,4,267,0,21,3,0,3,0,47,7
2019,1.0,2019-03-23,Bryce,Gibbs,Adelaide,INT,2,150,3,11,4,1,4,0,63,10
2019,1.0,2019-03-23,James,Frawley,Hawthorn,FB,0,106,5,5,3,0,4,0,44,4
2019,1.0,2019-03-23,David,Mackay,Adelaide,HBFR,1,465,6,18,7,0,5,0,68,13
2019,1.0,2019-03-23,Ben,McEvoy,Hawthorn,RK,6,130,4,19,2,2,4,0,78,14
2019,1.0,2019-03-23,Sam,Jacobs,Adelaide,RK,3,152,1,8,2,2,4,0,67,8
2019,1.0,2019-03-23,Taylor,Walker,Adelaide,CHF,4,194,1,13,4,0,5,1,62,8
2019,1.0,2019-03-23,Liam,Shiels,Hawthorn,C,3,335,3,31,3,0,7,1,46,10
2019,1.0,2019-03-23,Rory,Sloane,Adelaide,RR,8,443,5,30,6,1,14,0,72,26
2019,1.0,2019-03-23,Ben,Stratton,Hawthorn,HBFR,0,134,9,8,1,0,5,0,53,8
2019,1.0,2019-03-23,Ricky,Henderson,Hawthorn,WL,0,406,2,20,4,0,5,1,70,14
2019,1.0,2019-03-23,Jack,Gunston,Hawthorn,FF,8,375,2,18,2,0,5,1,68,13
2019,1.0,2019-03-23,Tom,Lynch,Adelaide,HFFL,5,103,2,18,2,0,11,1,70,14
2019,1.0,2019-03-23,Brodie,Smith,Adelaide,WR,5,349,6,17,2,1,6,0,67,14
2019,1.0,2019-03-23,Paul,Puopolo,Hawthorn,FPR,1,100,2,22,2,0,6,4,89,8
2019,1.0,2019-03-23,Isaac,Smith,Hawthorn,WR,1,519,2,18,11,0,2,0,60,12
2019,1.0,2019-03-23,Luke,Breust,Hawthorn,FPL,6,186,3,24,1,0,3,3,83,10
2019,1.0,2019-03-23,Daniel,Talia,Adelaide,FB,0,160,6,7,2,0,3,0,83,15
2019,1.0,2019-03-23,Josh,Jenkins,Adelaide,FF,4,219,1,16,1,0,1,1,67,8
2019,1.0,2019-03-23,Jaeger,O'Meara,Hawthorn,R,6,469,1,30,5,3,7,0,63,15
2019,1.0,2019-03-23,Brad,Crouch,Adelaide,R,4,335,3,19,5,4,7,0,68,19
2019,1.0,2019-03-23,Rory,Laird,Adelaide,HBFL,2,549,8,10,6,0,7,0,72,21
2019,1.0,2019-03-23,Jonathon,Ceglar,Hawthorn,INT,2,121,1,8,0,0,4,0,75,6
2019,1.0,2019-03-23,Jarman,Impey,Hawthorn,BPR,3,283,13,13,6,0,6,1,77,13
2019,1.0,2019-03-23,Matt,Crouch,Adelaide,C,8,336,5,19,7,0,14,0,78,31
2019,1.0,2019-03-23,James,Sicily,Hawthorn,HFFR,0,901,8,6,11,0,5,0,85,22
2019,1.0,2019-03-23,Jake,Kelly,Adelaide,INT,2,288,9,9,8,0,5,0,76,19
2019,1.0,2019-03-23,Riley,Knight,Adelaide,BPL,3,129,2,20,4,0,6,1,70,14
2019,1.0,2019-03-23,Rory,Atkins,Adelaide,HFFR,7,626,3,16,9,1,6,0,61,19
2019,1.0,2019-03-23,Wayne,Milera,Adelaide,WL,2,336,7,15,4,0,8,0,85,22
2019,1.0,2019-03-23,Blake,Hardwick,Hawthorn,BPL,2,435,8,16,6,1,5,0,82,18
2019,1.0,2019-03-23,James,Cousins,Hawthorn,INT,4,359,3,20,4,0,3,1,50,9
2019,1.0,2019-03-23,Alex,Keath,Adelaide,CHB,1,373,13,10,13,0,8,0,50,10
2019,1.0,2019-03-23,Jack,Scrimshaw,Hawthorn,INT,0,207,8,13,3,0,6,0,64,7
2019,1.0,2019-03-23,Harry,Morrison,Hawthorn,INT,3,187,4,16,5,0,8,0,77,13
2019,1.0,2019-03-23,Tom,Doedee,Adelaide,BPR,1,110,4,2,0,0,1,0,100,8
2019,1.0,2019-03-23,Lachlan,Murphy,Adelaide,INT,3,151,1,17,4,1,2,0,55,6
2019,1.0,2019-03-23,David,Mirra,Hawthorn,CHB,1,281,8,10,3,0,6,0,88,14
2019,1.0,2019-03-23,James,Worpel,Hawthorn,RR,6,402,6,29,5,3,10,0,67,18
2019,1.0,2019-03-23,Conor,Nash,Hawthorn,CHF,5,84,1,20,2,0,6,3,70,7
2019,1.0,2019-03-23,Chayce,Jones,Adelaide,INT,4,75,0,14,2,0,3,0,67,6
2019,1.0,2019-03-23,Jarrad,McVeigh,Sydney,HBFL,5,282,3,18,1,1,3,0,96,21
2019,1.0,2019-03-23,Lance,Franklin,Sydney,FF,5,145,1,10,2,0,0,1,57,4
2019,1.0,2019-03-23,Heath,Grundy,Sydney,CHB,2,153,4,6,4,1,2,0,73,8
2019,1.0,2019-03-23,Josh P.,Kennedy,Sydney,C,8,412,4,21,4,4,8,0,55,12
2019,1.0,2019-03-23,Matthew,Suckling,Western Bulldogs,HBFR,3,474,9,8,4,0,7,0,77,17
2019,1.0,2019-03-23,Easton,Wood,Western Bulldogs,CHB,0,109,3,4,3,0,0,0,80,4
2019,1.0,2019-03-23,Sam,Reid,Sydney,CHF,7,251,0,10,1,0,1,0,90,9
2019,1.0,2019-03-23,Tom,Liberatore,Western Bulldogs,C,6,594,3,22,2,5,11,0,61,17
2019,1.0,2019-03-23,Mitch,Wallis,Western Bulldogs,R,7,184,3,19,2,0,5,1,81,21
2019,1.0,2019-03-23,Luke,Parker,Sydney,HFFL,6,155,4,23,3,4,7,1,68,15
2019,1.0,2019-03-23,Harry,Cunningham,Sydney,WL,2,399,6,8,3,0,6,0,91,21
2019,1.0,2019-03-23,Tory,Dickson,Western Bulldogs,INT,4,176,2,11,4,1,3,1,55,6
2019,1.0,2019-03-23,Hayden,Crozier,Western Bulldogs,BPR,2,116,4,4,2,0,2,0,100,7
2019,1.0,2019-03-23,Dane,Rampe,Sydney,FB,2,575,4,20,3,0,2,0,94,16
2019,1.0,2019-03-23,Callum,Sinclair,Sydney,RK,2,90,3,12,3,0,1,0,82,9
2019,1.0,2019-03-23,Taylor,Duryea,Western Bulldogs,INT,4,330,6,13,3,0,3,0,53,8
2019,1.0,2019-03-23,Jack,Macrae,Western Bulldogs,WR,5,521,5,13,7,0,12,0,69,22
2019,1.0,2019-03-23,Lachie,Hunter,Western Bulldogs,WL,7,246,7,14,3,1,8,0,69,18
2019,1.0,2019-03-23,Sam,Lloyd,Western Bulldogs,FPR,8,341,2,9,4,0,7,0,73,16
2019,1.0,2019-03-23,Jake,Lloyd,Sydney,HBFR,7,630,4,15,7,0,2,0,86,30
2019,1.0,2019-03-23,Marcus,Bontempelli,Western Bulldogs,RR,9,640,2,20,4,2,6,3,72,21
2019,1.0,2019-03-23,Zak,Jones,Sydney,R,9,541,3,15,7,0,3,0,58,14
2019,1.0,2019-03-23,Isaac,Heeney,Sydney,WR,7,114,1,21,5,0,4,0,79,15
2019,1.0,2019-03-23,Toby,McLean,Western Bulldogs,FPL,6,323,4,13,6,0,6,1,82,18
2019,1.0,2019-03-23,Caleb,Daniel,Western Bulldogs,HBFL,1,348,3,11,3,0,4,0,80,16
2019,1.0,2019-03-23,Zaine,Cordy,Western Bulldogs,FB,1,147,7,7,2,0,4,0,77,10
2019,1.0,2019-03-23,George,Hewett,Sydney,RR,6,351,3,13,5,0,3,0,76,16
2019,1.0,2019-03-23,Callum,Mills,Sydney,BPL,3,313,10,9,3,0,6,0,80,16
2019,1.0,2019-03-23,Tom,Papley,Sydney,HFFR,5,308,1,17,4,0,2,0,79,15
2019,1.0,2019-03-23,Josh,Dunkley,Western Bulldogs,HFFR,7,230,4,18,3,0,7,1,70,14
2019,1.0,2019-03-23,Josh,Schache,Western Bulldogs,INT,4,82,2,6,1,0,5,1,70,7
2019,1.0,2019-03-23,Aliir,Aliir,Sydney,INT,1,308,9,8,4,0,3,0,80,12
2019,1.0,2019-03-23,Bailey,Williams,Western Bulldogs,BPL,2,383,2,6,5,0,1,0,58,7
2019,1.0,2019-03-23,Ryan,Clarke,Sydney,INT,5,164,1,12,3,0,5,0,82,14
2019,1.0,2019-03-23,Oliver,Florent,Sydney,INT,2,180,2,13,4,0,5,0,77,10
2019,1.0,2019-03-23,Will,Hayward,Sydney,FPL,4,238,2,20,3,0,2,1,44,4
2019,1.0,2019-03-23,Jordan,Dawson,Sydney,INT,2,54,1,15,3,0,6,1,57,8
2019,1.0,2019-03-23,Lewis,Melican,Sydney,BPR,3,132,5,12,2,0,2,0,88,7
2019,1.0,2019-03-23,Tim,English,Western Bulldogs,RK,5,177,0,15,3,2,4,1,75,6
2019,1.0,2019-03-23,Billy,Gowers,Western Bulldogs,CHF,7,311,0,16,1,0,0,0,46,5
2019,1.0,2019-03-23,Aaron,Naughton,Western Bulldogs,FF,8,302,2,11,5,0,3,0,40,6
2019,1.0,2019-03-23,Ed,Richards,Western Bulldogs,INT,2,241,3,11,2,0,6,0,83,10
2019,1.0,2019-03-23,Bailey,Smith,Western Bulldogs,HFFL,4,166,1,15,1,0,3,2,63,5
2019,1.0,2019-03-23,Nick,Blakey,Sydney,FPR,4,180,0,13,0,0,2,1,70,7
2019,1.0,2019-03-23,Luke,Hodge,Brisbane Lions,BPL,2,238,7,7,4,0,4,0,95,19
2019,1.0,2019-03-23,Shannon,Hurn,West Coast,BPL,0,596,7,9,2,0,4,0,90,18
2019,1.0,2019-03-23,Chris,Masten,West Coast,WL,1,45,4,8,3,0,3,1,82,9
2019,1.0,2019-03-23,Stefan,Martin,Brisbane Lions,RK,4,-5,1,5,0,0,5,1,69,9
2019,1.0,2019-03-23,Mitch,Robinson,Brisbane Lions,FPR,4,439,6,11,9,0,8,0,53,10
2019,1.0,2019-03-23,Daniel,Rich,Brisbane Lions,BPR,3,517,5,6,4,0,3,0,78,18
2019,1.0,2019-03-23,Jack,Redden,West Coast,INT,2,217,5,20,5,0,7,1,64,14
2019,1.0,2019-03-23,Lewis,Jetta,West Coast,HBFR,0,367,3,8,2,0,1,0,86,12
2019,1.0,2019-03-23,Luke,Shuey,West Coast,R,5,677,5,18,8,0,5,1,58,15
2019,1.0,2019-03-23,Ryan,Bastinac,Brisbane Lions,INT,4,330,1,9,3,1,2,1,79,11
2019,1.0,2019-03-23,Brad,Sheppard,West Coast,BPR,0,309,4,11,2,0,2,0,72,13
2019,1.0,2019-03-23,Jack,Darling,West Coast,FF,4,290,1,10,3,0,2,1,60,6
2019,1.0,2019-03-23,Nathan,Vardy,West Coast,RK,0,25,1,7,2,0,1,0,67,2
2019,1.0,2019-03-23,Tom,Hickey,West Coast,INT,1,86,0,11,1,1,1,1,100,2
2019,1.0,2019-03-23,Lachie,Neale,Brisbane Lions,C,5,232,6,14,4,2,9,0,86,25
2019,1.0,2019-03-23,Jarryd,Lyons,Brisbane Lions,R,7,463,0,22,3,2,5,2,54,14
2019,1.0,2019-03-23,Dayne,Zorko,Brisbane Lions,WL,12,498,3,28,4,0,7,3,70,14
2019,1.0,2019-03-23,Elliot,Yeo,West Coast,RR,4,522,4,26,11,3,6,0,44,11
2019,1.0,2019-03-23,Lincoln,McCarthy,Brisbane Lions,HFFR,5,172,1,13,3,0,5,2,55,6
2019,1.0,2019-03-23,Josh,Walker,Brisbane Lions,FB,1,90,6,2,1,0,4,0,80,8
2019,1.0,2019-03-23,Mark,Hutchings,West Coast,HFFL,1,224,4,23,4,1,4,0,55,6
2019,1.0,2019-03-23,Dom,Sheed,West Coast,C,4,435,3,19,5,4,13,0,68,26
2019,1.0,2019-03-23,Darcy,Gardiner,Brisbane Lions,HBFR,2,179,9,5,4,0,6,0,60,9
2019,1.0,2019-03-23,Jeremy,McGovern,West Coast,CHB,0,121,9,12,3,0,2,0,67,8
2019,1.0,2019-03-23,Charlie,Cameron,Brisbane Lions,FPL,9,198,1,14,5,0,6,2,77,10
2019,1.0,2019-03-23,Daniel,McStay,Brisbane Lions,FF,2,119,2,13,2,0,6,0,73,8
2019,1.0,2019-03-23,Liam,Duggan,West Coast,HBFL,1,397,5,10,4,0,2,0,67,10
2019,1.0,2019-03-23,Harris,Andrews,Brisbane Lions,CHB,3,262,8,5,1,0,7,0,95,19
2019,1.0,2019-03-23,Tom,Barrass,West Coast,FB,1,121,4,4,1,0,1,0,89,8
2019,1.0,2019-03-23,Rhys,Mathieson,Brisbane Lions,INT,5,416,1,10,6,2,9,1,72,18
2019,1.0,2019-03-23,Tom,Cole,West Coast,INT,0,54,3,11,2,0,2,0,57,4
2019,1.0,2019-03-23,Eric,Hipwood,Brisbane Lions,CHF,3,255,0,2,4,0,1,1,50,4
2019,1.0,2019-03-23,Jarrod,Berry,Brisbane Lions,RR,7,297,5,13,5,3,7,0,84,21
2019,1.0,2019-03-23,Hugh,McCluggage,Brisbane Lions,WR,8,461,2,15,3,2,8,3,85,17
2019,1.0,2019-03-23,Alex,Witherden,Brisbane Lions,HBFL,4,384,3,5,0,0,3,0,92,23
2019,1.0,2019-03-23,Cam,Rayner,Brisbane Lions,HFFL,7,349,1,14,2,0,3,1,57,8
2019,1.0,2019-03-23,Liam,Ryan,West Coast,FPL,2,152,1,26,4,0,3,2,38,3
2019,1.0,2019-03-23,Daniel,Venables,West Coast,WR,2,69,2,14,3,1,5,2,67,6
