year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2024,0.0,2024-03-07,Robbie,Fox,Sydney,FF,2,90,1,20,5,0,3,4,56,5
2024,0.0,2024-03-07,Will,Hayward,Sydney,FPR,3,195,0,12,3,0,2,1,60,6
2024,0.0,2024-03-07,Lewis,Melican,Sydney,BPL,2,47,5,2,0,0,1,0,100,5
2024,0.0,2024-03-07,Bayley,Fritsch,Melbourne,FF,5,183,0,11,1,0,0,3,83,5
2024,0.0,2024-03-07,Charlie,Spargo,Melbourne,INT,3,134,0,8,4,0,2,2,75,9
2024,0.0,2024-03-07,Tom,McCartin,Sydney,FB,1,91,6,7,1,0,3,0,78,7
2024,0.0,2024-03-07,Tom,Sparrow,Melbourne,INT,3,103,4,31,2,1,6,0,92,12
2024,0.0,2024-03-07,Nick,Blakey,Sydney,HBFL,4,529,6,5,3,0,3,0,69,18
2024,0.0,2024-03-07,Justin,McInerney,Sydney,INT,3,129,2,15,3,0,6,0,70,14
2024,0.0,2024-03-07,James,Rowbottom,Sydney,R,4,343,5,29,7,1,10,2,57,12
2024,0.0,2024-03-07,Hayden,McLean,Sydney,INT,4,150,2,13,1,0,2,0,60,3
2024,0.0,2024-03-07,Kade,Chandler,Melbourne,INT,2,145,2,20,2,0,5,3,82,9
2024,0.0,2024-03-07,Trent,Rivers,Melbourne,BPL,1,304,5,10,4,1,4,0,65,11
2024,0.0,2024-03-07,Chad,Warner,Sydney,C,8,588,2,18,7,1,9,0,73,19
2024,0.0,2024-03-07,Sam,Wicks,Sydney,SUB,3,47,1,9,0,0,3,0,100,5
2024,0.0,2024-03-07,Joel,Amartey,Sydney,HFFR,1,78,0,5,2,0,0,1,0,0
2024,0.0,2024-03-07,James,Jordon,Sydney,RR,3,158,2,19,3,0,3,2,78,14
2024,0.0,2024-03-07,Logan,McDonald,Sydney,CHF,5,189,1,9,2,0,1,0,50,4
2024,0.0,2024-03-07,Errol,Gulden,Sydney,WR,4,442,3,23,8,0,7,0,55,11
2024,0.0,2024-03-07,Braeden,Campbell,Sydney,INT,2,378,4,10,4,0,1,0,75,12
2024,0.0,2024-03-07,Jake,Bowey,Melbourne,HBFR,0,251,1,5,2,0,1,0,79,11
2024,0.0,2024-03-07,Matt,Roberts,Sydney,WL,1,260,3,17,2,0,0,0,95,18
2024,0.0,2024-03-07,Bailey,Laurie,Melbourne,FPR,1,77,0,8,2,0,2,0,63,5
2024,0.0,2024-03-07,Judd,McVee,Melbourne,HBFL,3,390,4,1,4,0,7,0,80,16
2024,0.0,2024-03-07,Jacob,van Rooyen,Melbourne,HFFR,1,110,1,6,2,0,1,2,90,9
2024,0.0,2024-03-07,Blake,Howes,Melbourne,INT,0,224,12,12,4,0,7,0,82,14
2024,0.0,2024-03-07,Caleb,Windsor,Melbourne,WR,4,117,3,20,1,1,6,0,62,8
2024,0.0,2024-03-08,Ryan,Lester,Brisbane Lions,BPR,2,255,6,4,2,0,4,0,80,12
2024,0.0,2024-03-08,Lachie,Neale,Brisbane Lions,R,6,211,5,17,2,2,12,0,76,19
2024,0.0,2024-03-08,Jarryd,Lyons,Brisbane Lions,INT,6,258,2,23,2,1,6,0,79,15
2024,0.0,2024-03-08,Dayne,Zorko,Brisbane Lions,FPR,7,292,3,20,2,0,5,1,84,16
2024,0.0,2024-03-08,Lincoln,McCarthy,Brisbane Lions,INT,10,300,0,15,2,0,2,1,54,7
2024,0.0,2024-03-08,Sam,Docherty,Carlton,R,2,314,1,7,5,0,1,0,60,6
2024,0.0,2024-03-08,Zac,Williams,Carlton,HBFR,1,375,4,12,4,0,5,0,79,15
2024,0.0,2024-03-08,Joe,Daniher,Brisbane Lions,FF,8,433,0,10,3,0,3,0,50,7
2024,0.0,2024-03-08,Patrick,Cripps,Carlton,C,1,239,3,14,1,2,7,0,74,17
2024,0.0,2024-03-08,Darcy,Gardiner,Brisbane Lions,HBFR,8,140,2,9,4,0,6,1,100,11
2024,0.0,2024-03-08,Blake,Acres,Carlton,WL,7,331,6,10,1,1,9,0,77,17
2024,0.0,2024-03-08,Charlie,Cameron,Brisbane Lions,HFFL,5,182,0,12,5,1,2,0,40,4
2024,0.0,2024-03-08,Orazio,Fantasia,Carlton,FPL,3,131,1,10,2,0,3,0,46,5
2024,0.0,2024-03-08,Adam,Saad,Carlton,BPR,1,283,7,5,2,0,2,0,87,13
2024,0.0,2024-03-08,Harris,Andrews,Brisbane Lions,CHB,2,280,9,4,3,0,3,0,87,13
2024,0.0,2024-03-08,Callum,Ah Chee,Brisbane Lions,INT,3,331,2,9,6,1,4,0,75,12
2024,0.0,2024-03-08,Mitch,McGovern,Carlton,HBFL,6,339,7,10,1,1,3,0,82,14
2024,0.0,2024-03-08,George,Hewett,Carlton,INT,5,409,3,17,6,1,10,1,70,19
2024,0.0,2024-03-08,Josh,Dunkley,Brisbane Lions,RR,4,293,8,19,4,1,7,4,67,14
2024,0.0,2024-03-08,Charlie,Curnow,Carlton,FPR,6,312,2,2,2,0,2,0,73,8
2024,0.0,2024-03-08,Eric,Hipwood,Brisbane Lions,CHF,4,255,2,5,5,0,2,1,44,4
2024,0.0,2024-03-08,Matthew,Kennedy,Carlton,INT,2,169,1,16,3,1,4,0,70,7
2024,0.0,2024-03-08,David,Cuningham,Carlton,HFFL,4,251,1,18,1,0,3,3,75,9
2024,0.0,2024-03-08,Nic,Newman,Carlton,CHB,3,402,3,13,5,0,2,0,63,10
2024,0.0,2024-03-08,Jarrod,Berry,Brisbane Lions,INT,4,294,6,6,6,0,6,0,41,7
2024,0.0,2024-03-08,Hugh,McCluggage,Brisbane Lions,HFFR,4,362,2,15,3,1,4,0,83,15
2024,0.0,2024-03-08,Lewis,Young,Carlton,FB,1,431,7,4,6,0,5,0,67,10
2024,0.0,2024-03-08,Harry,McKay,Carlton,FF,8,254,0,3,1,2,2,0,77,10
2024,0.0,2024-03-08,Cam,Rayner,Brisbane Lions,FPL,5,233,1,17,4,2,6,1,73,11
2024,0.0,2024-03-08,Lachie,Fogarty,Carlton,HFFR,5,182,3,16,2,0,4,5,62,8
2024,0.0,2024-03-08,Adam,Cerra,Carlton,RR,4,323,3,30,6,2,12,1,68,17
2024,0.0,2024-03-08,Zac,Bailey,Brisbane Lions,C,8,319,3,20,3,2,3,2,87,13
2024,0.0,2024-03-08,Oscar,McInerney,Brisbane Lions,RK,3,312,2,19,4,4,3,1,39,5
2024,0.0,2024-03-08,Brandon,Starcevich,Brisbane Lions,BPL,1,153,3,8,2,0,3,0,88,7
2024,0.0,2024-03-08,Tom,De Koning,Carlton,RK,3,126,1,14,1,0,3,1,73,8
2024,0.0,2024-03-08,Jack,Payne,Brisbane Lions,FB,0,-11,3,4,1,0,3,1,40,2
2024,0.0,2024-03-08,Matthew,Cottrell,Carlton,CHF,3,299,3,11,6,0,4,0,71,10
2024,0.0,2024-03-08,Keidean,Coleman,Brisbane Lions,HBFL,4,141,2,1,0,0,2,0,88,7
2024,0.0,2024-03-08,Matthew,Owies,Carlton,INT,5,86,1,11,4,0,2,1,88,7
2024,0.0,2024-03-08,Brodie,Kemp,Carlton,BPL,1,137,8,2,3,0,7,0,80,12
2024,0.0,2024-03-08,Jordan,Boyd,Carlton,INT,2,362,4,14,4,0,2,0,88,14
2024,0.0,2024-03-08,Kai,Lohmann,Brisbane Lions,SUB,3,134,0,11,0,0,1,0,83,5
2024,0.0,2024-03-08,Jack,Carroll,Carlton,SUB,2,231,1,11,2,1,5,0,80,8
2024,0.0,2024-03-08,Darcy,Wilmot,Brisbane Lions,WR,3,522,6,9,6,0,6,0,67,14
2024,0.0,2024-03-08,Oliver,Hollands,Carlton,WR,0,123,0,29,1,0,2,3,63,5
2024,0.0,2024-03-08,Jaspa,Fletcher,Brisbane Lions,WL,2,159,2,7,1,0,2,1,90,9
2024,0.0,2024-03-09,Dylan,Grimes,Richmond,BPL,0,65,3,5,2,0,2,0,63,5
2024,0.0,2024-03-09,Dion,Prestia,Richmond,R,6,298,5,15,3,2,7,1,78,14
2024,0.0,2024-03-09,David,Swallow,Gold Coast,CHB,2,347,5,6,3,0,3,0,63,10
2024,0.0,2024-03-09,Brandon,Ellis,Gold Coast,WR,3,220,1,7,3,0,2,0,50,6
2024,0.0,2024-03-09,Alex,Sexton,Gold Coast,INT,5,330,5,8,5,1,3,0,71,15
2024,0.0,2024-03-09,Levi,Casboult,Gold Coast,FPR,2,137,0,10,1,0,2,0,56,5
2024,0.0,2024-03-09,Nick,Vlastuin,Richmond,HBFR,1,608,12,9,3,0,5,0,85,17
2024,0.0,2024-03-09,Jarrod,Witts,Gold Coast,RK,6,333,4,8,5,4,3,0,64,9
2024,0.0,2024-03-09,Nick,Holman,Gold Coast,INT,7,169,2,8,2,0,6,2,69,9
2024,0.0,2024-03-09,Sam,Naismith,Richmond,RK,1,128,1,13,3,1,2,0,64,7
2024,0.0,2024-03-09,Kamdyn,McIntosh,Richmond,WL,0,210,2,10,2,0,1,0,87,13
2024,0.0,2024-03-09,Touk,Miller,Gold Coast,C,8,481,2,22,5,0,6,0,75,21
2024,0.0,2024-03-09,Daniel,Rioli,Richmond,CHB,1,455,1,12,5,0,1,0,80,12
2024,0.0,2024-03-09,Jayden,Short,Richmond,HBFL,0,643,5,8,7,0,3,0,96,22
2024,0.0,2024-03-09,Darcy,Macpherson,Gold Coast,SUB,1,-9,0,3,0,0,2,0,100,2
2024,0.0,2024-03-09,Jacob,Hopper,Richmond,RR,3,387,3,12,4,1,8,1,52,12
2024,0.0,2024-03-09,Sam,Collins,Gold Coast,BPR,2,152,7,8,0,0,6,0,79,11
2024,0.0,2024-03-09,Nathan,Broad,Richmond,INT,1,294,7,10,4,0,1,0,44,4
2024,0.0,2024-03-09,Brayden,Fiorini,Gold Coast,WL,6,307,7,20,2,0,3,1,90,17
2024,0.0,2024-03-09,Ben,Ainsworth,Gold Coast,HFFL,5,197,0,5,2,0,2,0,54,7
2024,0.0,2024-03-09,Tim,Taranto,Richmond,C,2,325,1,22,7,2,8,1,53,8
2024,0.0,2024-03-09,Shai,Bolton,Richmond,FF,3,227,0,7,2,1,3,1,75,6
2024,0.0,2024-03-09,Charlie,Ballard,Gold Coast,FB,2,136,5,8,3,0,2,0,79,11
2024,0.0,2024-03-09,Wil,Powell,Gold Coast,HBFR,6,555,11,5,5,0,3,0,82,23
2024,0.0,2024-03-09,Liam,Baker,Richmond,CHF,2,269,2,15,5,0,4,0,56,9
2024,0.0,2024-03-09,Noah,Balta,Richmond,FPL,5,347,1,8,4,1,3,2,73,11
2024,0.0,2024-03-09,Jack,Lukosius,Gold Coast,FF,7,278,0,10,0,0,2,0,80,8
2024,0.0,2024-03-09,Jack,Ross,Richmond,SUB,2,224,1,5,2,0,4,0,80,8
2024,0.0,2024-03-09,Ben,King,Gold Coast,FPL,7,184,0,5,2,0,2,0,70,7
2024,0.0,2024-03-09,Marlion,Pickett,Richmond,INT,3,289,2,13,4,0,2,0,62,8
2024,0.0,2024-03-09,Noah,Anderson,Gold Coast,RR,7,486,1,21,5,2,11,1,76,19
2024,0.0,2024-03-09,Connor,Budarick,Gold Coast,HBFL,1,423,5,4,4,0,3,0,81,17
2024,0.0,2024-03-09,Matt,Rowell,Gold Coast,R,9,463,2,19,7,10,17,0,64,21
2024,0.0,2024-03-09,Thomas,Berry,Gold Coast,HFFR,4,268,0,9,0,0,1,1,67,4
2024,0.0,2024-03-09,Sam,Flanders,Gold Coast,INT,5,435,7,10,6,1,8,0,65,17
2024,0.0,2024-03-09,Thomson,Dow,Richmond,INT,2,74,1,25,1,0,3,0,100,6
2024,0.0,2024-03-09,Jacob,Koschitzke,Richmond,FPR,0,66,0,6,1,0,0,1,25,1
2024,0.0,2024-03-09,Malcolm,Rosas,Gold Coast,INT,9,199,1,5,2,0,0,1,54,7
2024,0.0,2024-03-09,Samson,Ryan,Richmond,INT,0,36,0,3,1,0,0,0,50,1
2024,0.0,2024-03-09,Maurice,Rioli,Richmond,HFFL,3,77,3,17,0,0,2,1,86,6
2024,0.0,2024-03-09,Josh,Gibcus,Richmond,BPR,1,225,8,6,2,0,5,0,78,7
2024,0.0,2024-03-09,Bodhi,Uwland,Gold Coast,BPL,2,157,4,5,2,0,4,0,75,6
2024,0.0,2024-03-09,Tylar,Young,Richmond,FB,0,143,5,4,3,0,2,0,50,3
2024,0.0,2024-03-09,Bailey,Humphrey,Gold Coast,CHF,6,34,0,14,2,0,4,0,78,7
2024,0.0,2024-03-09,Sam,Banks,Richmond,WR,0,261,3,20,4,0,3,0,64,7
2024,0.0,2024-03-09,Seth,Campbell,Richmond,HFFR,4,201,0,17,1,0,5,0,67,6
2024,0.0,2024-03-09,Scott,Pendlebury,Collingwood,INT,5,226,2,13,1,2,4,0,72,13
2024,0.0,2024-03-09,Callan,Ward,Greater Western Sydney,INT,3,27,2,6,1,1,3,0,88,7
2024,0.0,2024-03-09,Steele,Sidebottom,Collingwood,WL,6,387,6,13,4,0,2,0,88,15
2024,0.0,2024-03-09,Stephen,Coniglio,Greater Western Sydney,RR,6,440,6,10,6,1,6,0,79,22
2024,0.0,2024-03-09,Toby,Greene,Greater Western Sydney,FPL,7,224,0,14,1,0,6,0,80,12
2024,0.0,2024-03-09,Will,Hoskin-Elliott,Collingwood,HBFR,4,371,4,8,6,0,1,0,64,9
2024,0.0,2024-03-09,Jack,Crisp,Collingwood,INT,6,259,5,23,3,0,7,0,78,14
2024,0.0,2024-03-09,Jamie,Elliott,Collingwood,FF,6,231,1,18,4,0,4,3,50,8
2024,0.0,2024-03-09,Nick,Haynes,Greater Western Sydney,INT,6,450,7,10,4,0,3,0,70,16
2024,0.0,2024-03-09,Lachie,Whitfield,Greater Western Sydney,HBFL,3,570,4,16,4,1,3,0,79,26
2024,0.0,2024-03-09,Tom,Mitchell,Collingwood,R,2,54,0,16,0,1,4,1,100,9
2024,0.0,2024-03-09,Josh,Kelly,Greater Western Sydney,C,10,689,3,23,7,1,6,1,59,19
2024,0.0,2024-03-09,Jesse,Hogan,Greater Western Sydney,FF,9,314,0,5,2,0,5,0,83,10
2024,0.0,2024-03-09,Jordan,De Goey,Collingwood,RR,4,299,0,9,2,4,1,0,71,15
2024,0.0,2024-03-09,Brayden,Maynard,Collingwood,BPL,4,493,5,17,3,1,1,0,88,14
2024,0.0,2024-03-09,Darcy,Moore,Collingwood,FB,4,239,7,8,2,0,1,0,100,9
2024,0.0,2024-03-09,Mason,Cox,Collingwood,INT,2,31,1,7,1,0,1,0,80,4
2024,0.0,2024-03-09,Oleg,Markov,Collingwood,HBFL,2,207,4,8,4,0,6,0,81,13
2024,0.0,2024-03-09,Harry,Himmelberg,Greater Western Sydney,BPL,4,396,6,9,5,1,6,0,71,17
2024,0.0,2024-03-09,Josh,Daicos,Collingwood,WR,8,466,2,16,2,2,4,1,68,19
2024,0.0,2024-03-09,Patrick,Lipinski,Collingwood,FPL,5,317,7,17,5,0,8,1,65,17
2024,0.0,2024-03-09,Brody,Mihocek,Collingwood,HFFR,8,256,0,7,1,0,4,0,57,8
2024,0.0,2024-03-09,Sam,Taylor,Greater Western Sydney,FB,2,62,10,8,2,0,4,0,93,14
2024,0.0,2024-03-09,Brent,Daniels,Greater Western Sydney,HFFL,6,501,0,12,8,0,5,0,64,14
2024,0.0,2024-03-09,Darcy,Cameron,Collingwood,RK,5,260,5,15,5,1,5,4,55,11
2024,0.0,2024-03-09,Lachie,Schultz,Collingwood,HFFL,5,248,2,20,4,0,5,3,56,9
2024,0.0,2024-03-09,Isaac,Quaynor,Collingwood,CHB,4,338,6,9,2,0,4,0,87,13
2024,0.0,2024-03-09,John,Noble,Collingwood,SUB,2,206,2,9,3,0,2,0,88,7
2024,0.0,2024-03-09,Bobby,Hill,Collingwood,INT,3,144,1,14,2,0,3,2,80,8
2024,0.0,2024-03-09,Connor,Idun,Greater Western Sydney,BPR,2,210,8,9,1,0,5,0,81,13
2024,0.0,2024-03-09,Tom,Green,Greater Western Sydney,R,9,422,0,28,2,5,8,0,73,22
2024,0.0,2024-03-09,Toby,Bedford,Greater Western Sydney,HFFR,3,138,4,16,1,0,5,0,73,8
2024,0.0,2024-03-09,Lachie,Ash,Greater Western Sydney,HBFR,4,507,5,13,2,0,5,0,84,21
2024,0.0,2024-03-09,Xavier,O'Halloran,Greater Western Sydney,WL,2,284,2,17,8,0,5,0,40,6
2024,0.0,2024-03-09,Jake,Riccardi,Greater Western Sydney,CHF,1,27,1,4,3,1,1,0,75,3
2024,0.0,2024-03-09,Jack,Buckley,Greater Western Sydney,CHB,1,126,3,11,0,0,1,0,88,7
2024,0.0,2024-03-09,Beau,McCreery,Collingwood,FPR,3,179,1,25,5,0,1,4,56,5
2024,0.0,2024-03-09,Kieren,Briggs,Greater Western Sydney,RK,5,157,2,12,1,4,7,0,64,9
2024,0.0,2024-03-09,Callum,Brown,Greater Western Sydney,FPR,6,302,0,12,2,0,2,0,91,10
2024,0.0,2024-03-09,Nick,Daicos,Collingwood,C,6,663,5,32,5,4,10,1,71,24
2024,0.0,2024-03-09,Jacob,Wehr,Greater Western Sydney,WR,5,193,1,13,2,0,4,0,73,8
2024,0.0,2024-03-09,Ash,Johnson,Collingwood,CHF,1,31,0,13,1,0,0,1,50,1
2024,0.0,2024-03-09,Aaron,Cadman,Greater Western Sydney,INT,5,89,1,7,1,1,3,0,70,7
2024,0.0,2024-03-09,Toby,McMullin,Greater Western Sydney,SUB,1,267,0,13,2,0,2,0,55,6
2024,0.0,2024-03-09,Harvey,Thomas,Greater Western Sydney,INT,4,28,1,12,4,0,3,0,78,7
2024,0.0,2024-03-09,Charlie,Dean,Collingwood,BPR,2,79,4,3,0,0,1,0,89,8
2024,1.0,2024-03-14,Dustin,Martin,Richmond,FF,6,256,0,12,4,1,6,2,56,9
2024,1.0,2024-03-14,Dylan,Grimes,Richmond,BPL,1,65,3,8,2,0,3,0,33,2
2024,1.0,2024-03-14,Dion,Prestia,Richmond,R,2,93,0,2,1,0,2,0,57,4
2024,1.0,2024-03-14,Tom,Lynch,Richmond,FPR,6,208,0,11,3,0,1,1,70,7
2024,1.0,2024-03-14,Nick,Vlastuin,Richmond,HBFR,4,495,11,13,6,0,4,0,79,19
2024,1.0,2024-03-14,Zac,Williams,Carlton,CHB,4,346,5,11,5,0,3,0,53,8
2024,1.0,2024-03-14,Patrick,Cripps,Carlton,C,7,306,8,22,3,1,15,2,71,22
2024,1.0,2024-03-14,Blake,Acres,Carlton,WR,2,351,3,16,2,1,5,1,77,13
2024,1.0,2024-03-14,Orazio,Fantasia,Carlton,HFFR,2,106,4,10,3,0,6,1,44,4
2024,1.0,2024-03-14,Kamdyn,McIntosh,Richmond,WL,3,359,1,9,4,0,2,0,75,12
2024,1.0,2024-03-14,Adam,Saad,Carlton,HBFL,4,524,7,6,8,0,2,0,67,16
2024,1.0,2024-03-14,Toby,Nankervis,Richmond,RK,5,111,2,23,2,4,5,1,63,12
2024,1.0,2024-03-14,Daniel,Rioli,Richmond,INT,3,343,5,28,6,0,3,1,54,7
2024,1.0,2024-03-14,Mitch,McGovern,Carlton,BPR,8,595,9,11,2,0,6,0,92,24
2024,1.0,2024-03-14,George,Hewett,Carlton,R,3,276,0,23,5,2,7,0,75,15
2024,1.0,2024-03-14,Jayden,Short,Richmond,HBFL,4,477,7,6,3,0,6,0,68,13
2024,1.0,2024-03-14,Charlie,Curnow,Carlton,FPR,7,220,1,6,4,0,4,2,50,7
2024,1.0,2024-03-14,Jacob,Hopper,Richmond,RR,4,295,8,12,6,1,10,0,72,18
2024,1.0,2024-03-14,Matthew,Kennedy,Carlton,FF,4,138,2,9,5,1,5,0,69,9
2024,1.0,2024-03-14,Nathan,Broad,Richmond,CHB,0,245,6,9,1,0,3,0,67,6
2024,1.0,2024-03-14,David,Cuningham,Carlton,CHF,3,224,3,17,3,0,4,1,83,10
2024,1.0,2024-03-14,Tim,Taranto,Richmond,C,7,453,0,30,5,4,8,1,57,12
2024,1.0,2024-03-14,Nic,Newman,Carlton,HBFR,6,497,6,24,4,0,4,0,79,19
2024,1.0,2024-03-14,Shai,Bolton,Richmond,HFFR,4,240,2,14,6,1,4,0,61,11
2024,1.0,2024-03-14,Lewis,Young,Carlton,BPL,2,237,7,3,1,0,2,0,94,16
2024,1.0,2024-03-14,Harry,McKay,Carlton,FPL,6,368,1,17,1,1,2,3,62,8
2024,1.0,2024-03-14,Lachie,Fogarty,Carlton,INT,2,171,2,10,4,0,0,1,82,9
2024,1.0,2024-03-14,Adam,Cerra,Carlton,RR,2,199,2,15,2,1,2,0,80,12
2024,1.0,2024-03-14,Liam,Baker,Richmond,CHF,4,359,2,23,7,0,5,1,56,10
2024,1.0,2024-03-14,Tom,De Koning,Carlton,RK,5,409,3,13,0,0,1,1,67,10
2024,1.0,2024-03-14,Noah,Balta,Richmond,FPL,6,613,8,10,6,0,7,0,70,16
2024,1.0,2024-03-14,Jack,Ross,Richmond,WR,3,421,2,7,3,0,2,0,59,10
2024,1.0,2024-03-14,Marlion,Pickett,Richmond,INT,1,237,5,11,3,2,10,0,72,13
2024,1.0,2024-03-14,Matthew,Cottrell,Carlton,INT,2,188,2,14,2,0,2,0,60,6
2024,1.0,2024-03-14,Thomson,Dow,Richmond,INT,3,170,4,11,1,0,6,0,94,15
2024,1.0,2024-03-14,Matthew,Owies,Carlton,HFFL,3,235,0,12,3,0,2,1,44,4
2024,1.0,2024-03-14,Rhyan,Mansell,Richmond,SUB,3,159,1,9,2,0,2,1,83,5
2024,1.0,2024-03-14,Maurice,Rioli,Richmond,HFFL,2,41,1,22,2,0,1,0,75,3
2024,1.0,2024-03-14,Corey,Durdin,Carlton,SUB,1,5,1,2,0,0,2,0,100,2
2024,1.0,2024-03-14,Brodie,Kemp,Carlton,FB,3,252,7,8,6,0,3,0,82,14
2024,1.0,2024-03-14,Josh,Gibcus,Richmond,BPR,0,-6,1,7,0,0,0,0,100,1
2024,1.0,2024-03-14,Jordan,Boyd,Carlton,INT,2,153,3,14,2,0,1,0,69,9
2024,1.0,2024-03-14,Jack,Carroll,Carlton,INT,4,242,3,14,2,3,5,0,70,14
2024,1.0,2024-03-14,Oliver,Hollands,Carlton,WL,2,206,0,19,4,0,0,1,75,6
2024,1.0,2024-03-14,Tylar,Young,Richmond,FB,0,91,1,1,1,0,1,0,67,2
2024,1.0,2024-03-14,Seth,Campbell,Richmond,INT,3,222,1,15,5,0,5,0,46,6
2024,1.0,2024-03-15,Scott,Pendlebury,Collingwood,C,3,278,5,15,6,4,10,0,85,22
2024,1.0,2024-03-15,Steele,Sidebottom,Collingwood,WL,2,241,2,11,5,0,1,0,69,11
2024,1.0,2024-03-15,Jeremy,Howe,Collingwood,FB,2,375,2,4,2,0,1,0,79,11
2024,1.0,2024-03-15,Will,Hoskin-Elliott,Collingwood,INT,2,370,5,13,4,0,7,0,63,12
2024,1.0,2024-03-15,Harry,Cunningham,Sydney,HBFR,4,131,8,9,2,0,5,0,83,15
2024,1.0,2024-03-15,Jack,Crisp,Collingwood,R,3,126,3,11,2,2,8,0,67,10
2024,1.0,2024-03-15,Jamie,Elliott,Collingwood,FF,4,174,0,18,4,0,2,2,64,7
2024,1.0,2024-03-15,Dane,Rampe,Sydney,BPR,3,211,4,3,1,0,3,0,86,12
2024,1.0,2024-03-15,Brodie,Grundy,Sydney,RK,4,92,3,19,2,2,1,0,63,5
2024,1.0,2024-03-15,Jake,Lloyd,Sydney,WL,4,204,4,11,5,0,5,0,94,15
2024,1.0,2024-03-15,Isaac,Heeney,Sydney,HFFR,10,481,2,31,3,3,6,1,76,22
2024,1.0,2024-03-15,Jordan,De Goey,Collingwood,RR,5,288,2,14,4,2,3,0,60,12
2024,1.0,2024-03-15,Brayden,Maynard,Collingwood,BPL,3,522,6,17,4,0,2,0,82,18
2024,1.0,2024-03-15,Darcy,Moore,Collingwood,HBFR,1,310,6,5,5,0,4,0,69,11
2024,1.0,2024-03-15,Tom,Papley,Sydney,FPL,6,201,0,14,3,0,1,1,59,10
2024,1.0,2024-03-15,Mason,Cox,Collingwood,INT,4,81,5,9,4,0,1,0,58,7
2024,1.0,2024-03-15,Oleg,Markov,Collingwood,INT,1,99,4,10,2,0,3,0,83,10
2024,1.0,2024-03-15,Oliver,Florent,Sydney,HBFL,3,252,9,10,3,0,8,0,71,15
2024,1.0,2024-03-15,Robbie,Fox,Sydney,HFFL,4,137,2,20,5,0,2,2,58,7
2024,1.0,2024-03-15,Will,Hayward,Sydney,FPR,5,80,1,12,3,0,2,4,70,7
2024,1.0,2024-03-15,Lewis,Melican,Sydney,BPL,1,55,6,7,2,0,2,0,78,7
2024,1.0,2024-03-15,Josh,Daicos,Collingwood,WR,5,258,1,8,2,1,3,0,75,12
2024,1.0,2024-03-15,Patrick,Lipinski,Collingwood,FPL,5,172,2,14,4,0,4,0,72,13
2024,1.0,2024-03-15,Tom,McCartin,Sydney,FB,1,182,7,6,5,0,0,0,60,9
2024,1.0,2024-03-15,Brody,Mihocek,Collingwood,HFFR,2,54,0,16,2,0,1,4,57,4
2024,1.0,2024-03-15,Darcy,Cameron,Collingwood,RK,3,207,3,13,2,2,5,0,77,13
2024,1.0,2024-03-15,Nick,Blakey,Sydney,CHB,4,649,4,5,5,0,1,0,90,17
2024,1.0,2024-03-15,Lachie,Schultz,Collingwood,HFFL,5,211,2,21,1,0,3,1,70,7
2024,1.0,2024-03-15,Justin,McInerney,Sydney,WR,8,201,4,17,3,1,6,1,71,15
